Grande	1.5
Magno	1.5
Moody	-1.5
Renacimiento	1.5
abandonado	-1.5
abandonar	-1.5
abandonos	-1.5
abarrotado	-1.5
abatido	-1.5
abatimiento	-1.5
abatir	-1.5
aberrante	-1.5
abertura	-1.5
abiertamente	1.5
abismo	-1.5
abogada	1.5
abogado	1.5
abogar	1.5
abolir	-1.5
abominable	-1.5
abortado	-1.5
abortar	-1.5
aborto	-1.5
abrasivo	-1.5
abrazar	1.5
abrazo	1.5
abrumado	-1.5
abrumador	-1.5
abrumadoramente	-1.5
abruptamente	-1.5
abrupto	-1.5
absolutamente	-1.5
absorbente	1.5
absurdo	-1.5
abultado	-1.5
abunda	1.5
abundancia	1.5
abundante	1.5
aburrido	-1.5
aburrimiento	-1.5
abusado	-1.5
abusador	-1.5
abusivo	-1.5
abuso	-1.5
abusos	-1.5
acantilado	-1.5
acaparamiento	-1.5
acaparar	-1.5
acaudalado	1.5
accesible	1.5
accidental	-1.5
accidente	-1.5
accidentes	-1.5
acelerador	-1.5
acento	-1.5
acentuar	-1.5
acierto	1.5
aclamación	1.5
aclamado	1.5
aclarar	1.5
aclararse	1.5
acogedor	1.5
acoger	1.5
acogida	1.5
acomodado	1.5
acosado	-1.5
acosar	-1.5
acoso	-1.5
acostado	-1.5
acostarse	-1.5
acreditado	1.5
activo	1.5
actualizado	1.5
acuciante	-1.5
acuerdo	1.5
acumulación	-1.5
acumular	-1.5
acusa	-1.5
acusaciones	-1.5
acusación	-1.5
acusando	-1.5
acusar	-1.5
acuñar	-1.5
adaptable	1.5
adaptado	1.5
adaptativo	1.5
adecuada	1.5
adecuado	1.5
adelantado	-1.5
adelantamiento	1.5
adelantar	1.5
adherente	-1.5
adicto	-1.5
adictos	-1.5
adinerado	1.5
adivinación	1.5
adivinar	1.5
adjudicar	1.5
admirable	1.5
admirablemente	1.5
admiración	1.5
admirador	1.5
admiradora	1.5
admirar	1.5
adoctrinamiento	-1.5
adorable	1.5
adoración	1.5
adorado	1.5
adorando	1.5
adorar	1.5
adueñarse	1.5
advanced	1.5
adversario	-1.5
adversidad	-1.5
adverso	-1.5
advertencia	-1.5
advertido	-1.5
afable	1.5
afección	1.5
afecto	1.5
afectuosamente	1.5
afectuoso	1.5
aficionado	1.5
afición	1.5
afilado	1.5
afinidad	1.5
afirmación	1.5
afirmativamente	1.5
afirmativo	1.5
aflicción	-1.5
afligido	-1.5
afluencia	1.5
afluente	1.5
afortunadamente	1.5
afortunado	1.5
afrenta	-1.5
afán	1.5
agallas	-1.5
agilidad	1.5
agitación	-1.5
agitado	-1.5
agitar	-1.5
aglomeración	-1.5
agobiante	-1.5
agonizante	-1.5
agonía	-1.5
agotado	-1.5
agotador	-1.5
agotamiento	-1.5
agotar	-1.5
agraciado	1.5
agrada	1.5
agradable	1.5
agradecer	1.5
agradecido	1.5
agradecimiento	1.5
agrado	1.5
agravante	-1.5
agravar	-1.5
agresividad	-1.5
agresión	-1.5
agresor	-1.5
agudo	1.5
agujero	-1.5
ahogamiento	-1.5
ahogar	-1.5
ahogarse	-1.5
ahondar	-1.5
ahorcar	-1.5
ahorro	1.5
ahorros	1.5
ahínco	1.5
airadamente	-1.5
aire	-1.5
aislado	-1.5
aislamiento	-1.5
aislante	-1.5
aislar	-1.5
ajedrezado	-1.5
ajustable	1.5
ajustado	1.5
alabando	1.5
alabanza	1.5
alabar	1.5
alarma	-1.5
alarmado	-1.5
alarmante	-1.5
alba	1.5
albergar	-1.5
alboroto	-1.5
alcanzable	1.5
alcanzar	1.5
alcohólico	1.5
aleatorio	-1.5
alegaciones	-1.5
alegación	-1.5
alegar	-1.5
alegato	-1.5
alegre	1.5
alegremente	1.5
alegría	1.5
alejado	-1.5
alejarse	-1.5
alentador	1.5
alentar	1.5
alergia	-1.5
alergias	-1.5
aleteo	1.5
algarabía	-1.5
alianza	1.5
alienación	-1.5
alimento	1.5
alistar	1.5
aliviar	1.5
alivio	1.5
alterado	-1.5
alterando	-1.5
alterar	-1.5
altercado	-1.5
altivo	-1.5
alto	-1.5
altruista	1.5
alucinación	-1.5
alud	-1.5
alzar	1.5
alérgico	-1.5
ama	1.5
amabilidad	1.5
amable	1.5
amablemente	1.5
amada	1.5
amado	1.5
amanecer	1.5
amante	1.5
amar	1.5
amargado	-1.5
amargamente	-1.5
amargo	-1.5
amargura	-1.5
amasar	-1.5
ambicioso	1.5
ambición	-1.5
ambiguo	-1.5
ambigüedad	-1.5
ambivalencia	-1.5
ambivalente	-1.5
amedrentar	-1.5
amenaza	-1.5
amenazador	-1.5
amenazante	-1.5
amenazar	-1.5
amenazas	-1.5
amigable	1.5
amistad	1.5
amistosa	1.5
amistosamente	1.5
amistoso	1.5
amo	1.5
amonestación	-1.5
amor	1.5
amoroso	1.5
amortiguar	-1.5
amortización	1.5
ampliamente	1.5
amplio	1.5
ampolla	-1.5
analfabeto	-1.5
anarquismo	-1.5
anarquista	-1.5
anarquía	-1.5
angel	1.5
angelical	1.5
angostura	-1.5
angustia	-1.5
angustiado	-1.5
anhelo	-1.5
animado	1.5
animadversión	-1.5
animar	1.5
animosidad	-1.5
aniquilación	-1.5
aniquilamiento	-1.5
aniquilar	-1.5
ano	-1.5
anochecer	-1.5
anomalía	-1.5
anormal	-1.5
ansia	1.5
ansias	-1.5
ansiosamente	-1.5
antagonismo	-1.5
antagonista	-1.5
antagónico	-1.5
anticuado	-1.5
antipatía	-1.5
antojo	-1.5
anular	-1.5
anzuelo	-1.5
anómalo	-1.5
apacible	1.5
apagado	-1.5
apagar	-1.5
apartado	-1.5
apasionadamente	1.5
apasionado	1.5
apatía	-1.5
apego	1.5
apelación	1.5
apelar	1.5
apenado	-1.5
apenas	-1.5
aplastado	-1.5
aplastamiento	-1.5
aplastante	-1.5
aplastar	-1.5
aplaudir	1.5
aplazar	1.5
aplicado	1.5
aplicar	-1.5
apocalipsis	-1.5
apocalíptico	-1.5
apogeo	1.5
aporte	1.5
apoya	1.5
apoyado	1.5
apoyar	1.5
apoyarse	1.5
apoyo	1.5
aprecia	1.5
apreciable	1.5
apreciado	1.5
apreciar	1.5
apresurado	-1.5
aprobación	1.5
aprobado	1.5
aprobar	1.5
apropiado	1.5
aproximadamente	-1.5
aproximado	-1.5
apuesto	1.5
apuntalar	1.5
apuro	-1.5
apuñalar	-1.5
arbitrario	-1.5
arcaico	-1.5
arcano	-1.5
ardiente	1.5
ardientemente	1.5
ardor	-1.5
arduo	-1.5
arenoso	-1.5
argumento	-1.5
armoniosamente	1.5
armonioso	1.5
armonizar	1.5
armonía	1.5
arrancar	-1.5
arranque	-1.5
arrasar	-1.5
arrastrado	-1.5
arrastrando	-1.5
arrastrar	-1.5
arrebatado	-1.5
arrebatar	-1.5
arrebato	-1.5
arrepentimiento	-1.5
arresto	-1.5
arriesgar	-1.5
arrogancia	-1.5
arrogante	-1.5
arrojado	-1.5
arrojando	-1.5
arrojar	-1.5
arrugas	-1.5
arruinado	-1.5
arruinando	-1.5
arruinar	-1.5
articulado	1.5
articular	1.5
artificial	-1.5
artimaña	-1.5
asaltar	-1.5
asalto	-1.5
asamblea	-1.5
asco	-1.5
asediar	-1.5
asedio	-1.5
asegurado	1.5
asegurando	1.5
asegurar	1.5
asequible	1.5
asesina	-1.5
asesinar	-1.5
asesinato	-1.5
asesino	-1.5
asombrado	1.5
asombro	1.5
asombrosamente	1.5
asombroso	1.5
aspereza	-1.5
aspiraciones	1.5
aspiración	1.5
aspirado	-1.5
aspirante	1.5
aspirar	1.5
astucia	-1.5
asustado	-1.5
asustar	-1.5
atacar	-1.5
ataque	-1.5
ataques	-1.5
atascado	-1.5
atasco	-1.5
atento	1.5
aterrador	-1.5
aterrorizar	-1.5
atestiguar	1.5
atormentado	-1.5
atracción	1.5
atractivo	1.5
atraer	1.5
atrapado	-1.5
atrapar	-1.5
atrasado	-1.5
atraso	-1.5
atrevido	1.5
atrevimiento	1.5
atrocidades	-1.5
atrofia	-1.5
atropellado	-1.5
atropello	-1.5
atroz	-1.5
attack	-1.5
atónito	1.5
audible	1.5
auge	1.5
augurio	1.5
aumentado	-1.5
aumentar	1.5
aurora	1.5
ausencia	-1.5
ausente	-1.5
auspicio	1.5
austero	-1.5
autocrático	-1.5
autorizado	1.5
autorizar	1.5
auténtico	1.5
autónomo	1.5
available	1.5
avalancha	-1.5
avalar	1.5
avances	1.5
avanzado	1.5
aventurero	1.5
avergonzado	-1.5
averiado	-1.5
aversión	-1.5
avería	-1.5
avidez	1.5
aviso	1.5
award	1.5
ax	-1.5
ayudado	1.5
ayudando	1.5
ayudar	1.5
ayuno	1.5
azada	-1.5
azar	1.5
azotar	-1.5
azote	-1.5
añadir	1.5
babosa	-1.5
bad	-1.5
baja	-1.5
bajar	-1.5
bajo	-1.5
bajón	-1.5
balas	1.5
baldío	-1.5
banal	-1.5
bancada	-1.5
barato	1.5
barricada	-1.5
barriendo	1.5
barro	-1.5
basta	1.5
bastante	1.5
bastardo	-1.5
bastardos	-1.5
basto	-1.5
basura	-1.5
basurero	-1.5
batería	-1.5
beato	1.5
beautiful	1.5
bebida	-1.5
bebido	-1.5
belicoso	-1.5
beligerante	-1.5
bellamente	1.5
belleza	1.5
bello	1.5
bendecir	1.5
bendición	1.5
benefactor	1.5
beneficiar	1.5
beneficiario	1.5
beneficio	1.5
beneficios	1.5
beneficioso	1.5
benevolencia	1.5
bengalas	-1.5
benigno	1.5
benéfico	1.5
benévolo	1.5
best	1.5
bestia	-1.5
better	1.5
bicho	-1.5
bichos	-1.5
bien	1.5
bienestar	1.5
bienvenida	1.5
bienvenido	1.5
bienvenidos	1.5
bla	-1.5
blasfemia	-1.5
bloqueado	-1.5
bloquear	-1.5
bloqueo	-1.5
bobo	-1.5
bofetada	-1.5
boicot	-1.5
boicotear	-1.5
bolsa	-1.5
bomba	-1.5
bombardear	-1.5
bombardeo	-1.5
bombear	-1.5
bombo	-1.5
bondad	1.5
bondadoso	1.5
bondage	-1.5
bonificaciones	1.5
bonificación	1.5
bonito	1.5
bonus	1.5
boom	1.5
boquete	-1.5
borra	1.5
borracho	-1.5
borrado	-1.5
borrosa	-1.5
botín	-1.5
bovino	1.5
bravo	1.5
bravura	-1.5
break	-1.5
breaks	-1.5
breve	1.5
brillando	1.5
brillante	1.5
brillantemente	1.5
brillantez	1.5
brillar	1.5
brillo	1.5
brisa	1.5
broma	-1.5
bromista	-1.5
bronca	-1.5
brote	-1.5
bruja	-1.5
bruma	-1.5
bruscamente	-1.5
brusco	-1.5
brutal	-1.5
brutalidad	-1.5
brutalmente	-1.5
bruto	-1.5
bueno	1.5
buey	1.5
bufón	-1.5
bug	-1.5
bugs	-1.5
bullicio	-1.5
bullying	-1.5
bulo	-1.5
burla	-1.5
burlado	-1.5
burlarse	-1.5
burlas	-1.5
burlándose	-1.5
burlón	-1.5
busto	-1.5
bustos	-1.5
bárbaro	-1.5
bélico	-1.5
caballeresco	1.5
caballerosidad	1.5
caballería	1.5
cabecera	1.5
cabezal	1.5
cable	1.5
caducado	-1.5
cadáver	-1.5
caer	-1.5
caerse	-1.5
calabacín	-1.5
calabozo	-1.5
calamidad	-1.5
calamidades	-1.5
calculador	-1.5
calentar	1.5
caliente	1.5
calificado	1.5
calificar	1.5
callado	1.5
callar	1.5
calma	1.5
calmado	1.5
calmar	1.5
calor	1.5
calumnia	-1.5
calurosamente	1.5
caluroso	1.5
calvario	-1.5
camarilla	-1.5
camarote	-1.5
cambiar	-1.5
camote	1.5
campeón	1.5
canal	-1.5
canalla	-1.5
canasta	-1.5
cancer	-1.5
candente	-1.5
cansado	-1.5
cansancio	-1.5
caníbal	-1.5
caos	-1.5
capacidad	1.5
capaz	1.5
capitular	-1.5
capricho	-1.5
caprichoso	-1.5
capturar	1.5
capullo	-1.5
características	1.5
caramelo	1.5
carboncillo	-1.5
cardenal	-1.5
carecer	-1.5
carencia	-1.5
carente	-1.5
carestía	-1.5
carga	-1.5
cargado	1.5
cargar	-1.5
caricatura	-1.5
carisma	1.5
carismático	1.5
caritativo	1.5
cariño	1.5
cariñoso	1.5
carnada	-1.5
carnicero	-1.5
carnicería	-1.5
caro	-1.5
carpa	-1.5
carrera	-1.5
carril	-1.5
casi	-1.5
castigar	-1.5
castigo	-1.5
castrado	-1.5
casual	-1.5
cataclismo	-1.5
catastrófico	-1.5
categórico	-1.5
catástrofe	-1.5
catástrofes	-1.5
causado	-1.5
cauteloso	-1.5
cautivar	1.5
cayado	-1.5
caída	-1.5
caídas	-1.5
caído	-1.5
cañoneo	-1.5
caótico	-1.5
cebo	-1.5
cefalea	-1.5
cegar	-1.5
ceja	-1.5
celebración	1.5
celebrado	1.5
celebrar	1.5
celeste	1.5
celestial	1.5
celos	-1.5
celosamente	-1.5
celoso	-1.5
celosía	-1.5
cenit	1.5
censura	-1.5
censurar	-1.5
cepo	-1.5
cerca	1.5
cercar	-1.5
cerco	-1.5
cerda	-1.5
cerdo	-1.5
cerdos	-1.5
cereza	1.5
cero	1.5
certero	1.5
certeza	1.5
certidumbre	1.5
cesante	-1.5
cesta	-1.5
cesto	-1.5
chancho	-1.5
chantaje	-1.5
chantajear	-1.5
charco	-1.5
charla	-1.5
charlar	-1.5
charlatán	-1.5
chatarra	-1.5
chato	-1.5
chic	1.5
chimenea	-1.5
chismes	-1.5
chiste	-1.5
chocante	-1.5
chocar	-1.5
choque	-1.5
chupa	-1.5
chupar	-1.5
cicatrices	-1.5
cicatriz	-1.5
ciega	-1.5
ciego	-1.5
cielo	1.5
cima	1.5
cinismo	-1.5
cisterna	-1.5
citaciones	-1.5
citación	-1.5
citar	-1.5
clamor	-1.5
claramente	1.5
claridad	1.5
clarificar	1.5
claro	1.5
clear	1.5
cliché	-1.5
cloaca	-1.5
clásico	1.5
cláusula	1.5
coacción	-1.5
cobarde	-1.5
cobertura	-1.5
coche	-1.5
cocido	-1.5
codicia	-1.5
codicioso	-1.5
coerción	-1.5
cofre	1.5
coger	-1.5
cogida	-1.5
cohecho	-1.5
coherencia	1.5
coherente	1.5
coincidir	-1.5
cojera	-1.5
cojo	-1.5
colaboracionista	-1.5
colapsar	-1.5
colapso	-1.5
colar	-1.5
colgado	-1.5
colgar	-1.5
collapse	-1.5
color	-1.5
colorido	1.5
combativo	-1.5
comenzar	1.5
como	1.5
comodidad	1.5
comodín	-1.5
compacta	1.5
compasivo	1.5
compatible	1.5
competente	1.5
competitivo	1.5
competitivos	-1.5
complacencia	1.5
complacer	1.5
complacido	1.5
complementado	1.5
complementar	1.5
complementario	1.5
complemento	1.5
complementos	1.5
completamente	1.5
completar	1.5
completo	1.5
complex	-1.5
complicación	-1.5
complot	-1.5
comprender	1.5
comprensible	1.5
comprensión	1.5
comprimir	1.5
compromiso	1.5
compulsivo	-1.5
concede	-1.5
conceder	-1.5
concedido	-1.5
concesiones	-1.5
concesión	-1.5
concha	-1.5
conciliador	1.5
conciliar	1.5
conciso	1.5
concurrido	-1.5
condena	-1.5
condenación	-1.5
condenado	-1.5
condenar	-1.5
condensar	-1.5
condescendiente	-1.5
condimento	1.5
conduce	1.5
conducir	1.5
confesar	-1.5
confesiones	-1.5
confesión	-1.5
confiable	1.5
confianza	1.5
confiar	1.5
confidencial	1.5
confidente	1.5
confinado	-1.5
confiscado	-1.5
conflicto	-1.5
conflictos	-1.5
conforme	1.5
confortable	1.5
confrontación	-1.5
confrontar	-1.5
confunde	-1.5
confundido	-1.5
confundiendo	-1.5
confundir	-1.5
confusiones	-1.5
confusión	-1.5
confuso	-1.5
congelación	-1.5
congelado	-1.5
congelar	-1.5
congeló	-1.5
congestión	-1.5
conllevar	1.5
conmocionado	-1.5
conmoción	-1.5
conmovedor	1.5
consecuentemente	1.5
conseguir	1.5
consentir	-1.5
conservador	-1.5
considerable	1.5
considerado	1.5
considerar	1.5
consistente	1.5
consistentemente	1.5
consolar	1.5
consorcio	1.5
conspicuo	-1.5
conspiraciones	-1.5
conspiración	-1.5
conspirador	-1.5
conspirar	-1.5
consternación	-1.5
constructivo	1.5
consuelo	1.5
consumado	1.5
consumar	1.5
contagioso	-1.5
contaminación	-1.5
contaminado	-1.5
contaminar	-1.5
contencioso	-1.5
contención	-1.5
contender	-1.5
contento	1.5
contienda	-1.5
continuidad	1.5
contradecir	-1.5
contradicción	-1.5
contradictorio	-1.5
contraproducente	-1.5
contrariedad	-1.5
contrario	-1.5
contraste	1.5
contratiempos	-1.5
contrato	1.5
contribución	1.5
controversia	-1.5
controversial	-1.5
controvertido	-1.5
contusión	-1.5
convencimiento	1.5
conveniencia	1.5
conveniente	1.5
convenientemente	1.5
convenio	1.5
convincente	1.5
convulsión	-1.5
cool	1.5
cooperativa	1.5
cooperativo	1.5
copa	-1.5
copo	-1.5
coqueta	-1.5
coquetear	-1.5
coraje	1.5
corazón	1.5
cordial	1.5
coronar	1.5
correctamente	1.5
correcto	1.5
corregir	1.5
corriente	-1.5
corromper	-1.5
corrompido	-1.5
corrosivo	-1.5
corrosión	-1.5
corrupción	-1.5
corrupto	-1.5
cortante	-1.5
cortar	-1.5
corte	-1.5
cortejar	1.5
cortesía	1.5
corto	-1.5
cortés	1.5
costoso	-1.5
crack	-1.5
crash	-1.5
creativa	1.5
creativo	1.5
creer	1.5
creíble	1.5
creído	-1.5
criada	-1.5
criado	-1.5
crianza	1.5
crimen	-1.5
criminal	-1.5
crisis	-1.5
criticado	-1.5
criticando	-1.5
criticar	-1.5
crudo	-1.5
cruel	-1.5
crueldad	-1.5
cruelmente	-1.5
cruento	-1.5
crujiente	1.5
cry	-1.5
crédito	1.5
cría	-1.5
crítica	-1.5
crítico	-1.5
críticos	-1.5
crónico	-1.5
cuadra	1.5
cuantioso	1.5
cubierta	1.5
cuchillo	-1.5
cuelga	-1.5
cuerdo	1.5
cuerpo	1.5
cuestionable	-1.5
cuestiones	-1.5
cuestión	-1.5
cueva	-1.5
culo	-1.5
culpa	-1.5
culpabilidad	-1.5
culpable	-1.5
culpar	-1.5
cumplido	1.5
cumplimiento	1.5
cumplir	1.5
cura	1.5
curación	1.5
curado	1.5
curandero	-1.5
curar	1.5
curarse	1.5
cure	1.5
curioso	1.5
cursi	-1.5
curtido	-1.5
curva	-1.5
curvatura	-1.5
cuña	-1.5
cálido	1.5
cáncer	-1.5
cárcel	-1.5
célebre	1.5
cínico	-1.5
cólera	-1.5
cómico	-1.5
cómoda	-1.5
cómodamente	1.5
cómodo	1.5
cómplices	-1.5
dado	-1.5
dark	-1.5
dañado	-1.5
dañar	-1.5
dañino	-1.5
daño	-1.5
daños	-1.5
dead	-1.5
death	-1.5
debacle	-1.5
deber	1.5
debilidad	-1.5
debilidades	-1.5
debilitar	-1.5
debilitarse	-1.5
decadencia	-1.5
decadente	-1.5
decaer	-1.5
decaimiento	-1.5
decencia	1.5
decente	1.5
decepcionado	-1.5
decepcionante	-1.5
decepciones	-1.5
decepción	-1.5
decisivo	1.5
declaración	1.5
decreciente	-1.5
decrecimiento	-1.5
decretar	1.5
dedicado	1.5
dedicar	-1.5
defecto	-1.5
defectos	-1.5
defectuoso	-1.5
defender	1.5
defensiva	-1.5
defensive	-1.5
defensivo	-1.5
defensor	1.5
defensores	1.5
deferencia	1.5
deficiencia	-1.5
deficiencias	-1.5
deficiente	-1.5
definido	1.5
deformado	-1.5
deformar	-1.5
degeneración	-1.5
degenerado	-1.5
degradación	-1.5
degradante	-1.5
degradar	-1.5
dejar	-1.5
delatar	-1.5
deleite	1.5
delgado	1.5
delicadeza	1.5
delicia	1.5
delicioso	1.5
delincuencia	-1.5
delincuente	-1.5
delirante	-1.5
delirio	-1.5
delito	-1.5
delitos	-1.5
demandar	-1.5
demente	-1.5
demoler	-1.5
demonio	-1.5
demoníaco	-1.5
demora	-1.5
demorar	-1.5
demuestra	1.5
denegar	-1.5
denso	-1.5
dentado	-1.5
denuncia	-1.5
denunciar	-1.5
denuncias	-1.5
deplorable	-1.5
deportivo	1.5
deposición	-1.5
depravación	-1.5
depredador	-1.5
depresiones	-1.5
depresión	-1.5
deprimente	-1.5
deprimido	-1.5
depósito	-1.5
derecha	1.5
derecho	1.5
derramamiento	-1.5
derramar	-1.5
derrame	-1.5
derribar	-1.5
derrocamiento	-1.5
derrocar	-1.5
derrota	1.5
derrotado	1.5
derrotar	1.5
derrotas	1.5
derruido	-1.5
