Lied	-1.5
Masters	1.5
SAP	-1.5
abort	-1.5
attack	-1.5
available	1.5
awards	1.5
bad	-1.5
bash	-1.5
best	1.5
better	1.5
blind	-1.5
bonus	1.5
break	-1.5
brute	-1.5
bug	-1.5
bugs	-1.5
cancer	-1.5
clear	1.5
collapse	-1.5
compact	1.5
correct	1.5
crash	-1.5
creative	1.5
critical	-1.5
dark	-1.5
dead	-1.5
death	-1.5
delay	-1.5
die	-1.5
dump	-1.5
dynamic	1.5
easy	1.5
enough	1.5
err	-1.5
error	-1.5
errors	-1.5
ethical	1.5
excel	1.5
fail	-1.5
fair	1.5
faith	1.5
fall	-1.5
false	-1.5
fans	1.5
fast	1.5
fine	1.5
free	1.5
fun	1.5
garbage	-1.5
gauche	-1.5
gold	1.5
good	1.5
grand	1.5
great	1.5
greatest	1.5
happy	1.5
hard	-1.5
hedge	-1.5
hot	1.5
humor	1.5
important	1.5
instrumental	1.5
intelligence	1.5
issue	-1.5
issues	-1.5
junk	-1.5
kill	-1.5
lag	-1.5
lead	1.5
leading	1.5
led	1.5
like	1.5
limited	-1.5
love	1.5
master	1.5
matte	-1.5
modern	1.5
object	-1.5
peace	1.5
positive	1.5
pride	1.5
problem	-1.5
problems	-1.5
progressive	1.5
proper	1.5
punk	-1.5
rail	-1.5
ready	1.5
revert	-1.5
right	1.5
risk	-1.5
rue	-1.5
safe	1.5
significant	1.5
sin	-1.5
slave	-1.5
soft	1.5
solid	1.5
sorry	-1.5
split	-1.5
static	-1.5
strong	1.5
super	1.5
support	1.5
syndrome	-1.5
talent	1.5
tank	-1.5
thrash	-1.5
top	1.5
tout	-1.5
traction	1.5
transparent	1.5
trust	1.5
undefined	-1.5
useful	1.5
usurp	-1.5
welcome	1.5
well	1.5
wild	-1.5
win	1.5
work	1.5
works	1.5
wrong	-1.5
zombie	-1.5
Έκσταση	1.5
Βραβεία	1.5
Διάβολος	-1.5
Διάφορα	-1.5
Θάνατος	-1.5
Κόλαση	-1.5
Πλεονεκτήματα	1.5
Χάρος	-1.5
άβολα	-1.5
άγγελος	1.5
άγια	1.5
άγιος	1.5
