abnormal	-1.5
abort	-1.5
absence	-1.5
abuse	-1.5
abused	-1.5
accessible	1.5
accomplished	1.5
accurate	1.5
achievement	1.5
achievements	1.5
adaptive	1.5
adequate	1.5
advanced	1.5
advantage	1.5
adverse	-1.5
affection	1.5
affinity	1.5
affirmation	1.5
affirmative	1.5
afford	1.5
afraid	-1.5
aggression	-1.5
aggressive	-1.5
agile	1.5
alarm	-1.5
allegations	-1.5
amazing	1.5
ambiguity	-1.5
ambiguous	-1.5
ambitious	1.5
anarchism	-1.5
angel	1.5
anger	-1.5
angry	-1.5
anomalous	-1.5
antagonist	-1.5
anxiety	-1.5
appeal	1.5
appreciate	1.5
appreciated	1.5
appropriate	1.5
approval	1.5
arbitrary	-1.5
archaic	-1.5
assassin	-1.5
assault	-1.5
assurance	1.5
assure	1.5
attack	-1.5
attacks	-1.5
attraction	1.5
attractive	1.5
authentic	1.5
autonomous	1.5
available	1.5
award	1.5
awarded	1.5
awards	1.5
awful	-1.5
awkward	-1.5
ax	-1.5
backbone	1.5
backward	-1.5
bad	-1.5
balanced	1.5
bargain	1.5
bash	-1.5
bashing	-1.5
beautiful	1.5
beauty	1.5
beg	-1.5
beloved	1.5
benefit	1.5
benefits	1.5
best	1.5
better	1.5
bias	-1.5
biased	-1.5
biases	-1.5
bitch	-1.5
bizarre	-1.5
blah	-1.5
blame	-1.5
bless	1.5
blind	-1.5
bloody	-1.5
blossom	1.5
blow	-1.5
blunt	-1.5
blur	-1.5
bomb	-1.5
bombardment	-1.5
bonus	1.5
boom	1.5
boost	1.5
bore	-1.5
boring	-1.5
brave	1.5
breach	-1.5
break	-1.5
breakdown	-1.5
breaking	-1.5
breaks	-1.5
bright	1.5
brighter	1.5
brilliant	1.5
broke	-1.5
broken	-1.5
bug	-1.5
buggy	-1.5
bugs	-1.5
bump	-1.5
burden	-1.5
burn	-1.5
burning	-1.5
calm	1.5
cancer	-1.5
capability	1.5
capable	1.5
cave	-1.5
celebrate	1.5
celebrated	1.5
celebration	1.5
challenging	-1.5
champion	1.5
chaos	-1.5
cheap	-1.5
cheat	-1.5
cheer	1.5
chronic	-1.5
clarity	1.5
classic	1.5
clean	1.5
clear	1.5
cleared	1.5
clearer	1.5
clearly	1.5
clique	-1.5
cloud	-1.5
coherence	1.5
coherent	1.5
cold	-1.5
collapse	-1.5
comfort	1.5
commitment	1.5
compact	1.5
compatible	1.5
competitive	1.5
complain	-1.5
complaint	-1.5
complaints	-1.5
complement	1.5
complex	-1.5
compliant	1.5
complicated	-1.5
complimentary	1.5
comprehensive	1.5
concern	-1.5
concerned	-1.5
concerns	-1.5
confidence	1.5
confined	-1.5
conflict	-1.5
conflicting	-1.5
conflicts	-1.5
confused	-1.5
confusing	-1.5
confusion	-1.5
cons	-1.5
consistent	1.5
consistently	1.5
conspiracy	-1.5
constructive	1.5
contention	-1.5
continuity	1.5
contribution	1.5
controversial	-1.5
controversy	-1.5
convenience	1.5
convenient	1.5
cool	1.5
cooperative	1.5
correct	1.5
correctly	1.5
corrosion	-1.5
corrupt	-1.5
corruption	-1.5
courage	1.5
coward	-1.5
crack	-1.5
crash	-1.5
crazy	-1.5
creative	1.5
crime	-1.5
criminal	-1.5
crisis	-1.5
crisp	1.5
critic	-1.5
critical	-1.5
criticism	-1.5
criticized	-1.5
critics	-1.5
crook	-1.5
cruel	-1.5
crush	-1.5
cry	-1.5
cunt	-1.5
cure	1.5
curse	-1.5
cute	1.5
damage	-1.5
damaged	-1.5
damages	-1.5
damn	-1.5
damper	-1.5
danger	-1.5
dangerous	-1.5
daring	1.5
dark	-1.5
darkness	-1.5
dawn	1.5
dead	-1.5
deadly	-1.5
death	-1.5
debt	-1.5
decay	-1.5
decline	-1.5
declining	-1.5
dedicated	1.5
defeat	1.5
defeated	1.5
defeating	1.5
defeats	1.5
defect	-1.5
defective	-1.5
defender	1.5
defensive	-1.5
deficiency	-1.5
degeneration	-1.5
degradation	-1.5
delay	-1.5
delayed	-1.5
delicious	1.5
delight	1.5
demon	-1.5
denial	-1.5
denied	-1.5
dense	-1.5
deny	-1.5
depression	-1.5
depressions	-1.5
derogatory	-1.5
desert	-1.5
desirable	1.5
destiny	1.5
destroy	-1.5
destroyer	-1.5
destruction	-1.5
destructive	-1.5
deviation	-1.5
devil	-1.5
dictator	-1.5
die	-1.5
died	-1.5
dies	-1.5
difficult	-1.5
difficulties	-1.5
difficulty	-1.5
dim	-1.5
din	-1.5
ding	-1.5
diplomatic	1.5
dire	-1.5
dirty	-1.5
disable	-1.5
disabled	-1.5
disagree	-1.5
disagreement	-1.5
disaster	-1.5
discrimination	-1.5
disgrace	-1.5
