Punk	-1.5
abort	-1.5
absence	-1.5
abundant	1.5
abuse	-1.5
accessible	1.5
acclaim	1.5
accurate	1.5
achievements	1.5
adaptive	1.5
advanced	1.5
advantage	1.5
affirmative	1.5
aggressive	-1.5
angel	1.5
appeal	1.5
appropriate	1.5
approval	1.5
arbitrary	-1.5
assault	-1.5
attack	-1.5
attacks	-1.5
attractive	1.5
autonomous	1.5
available	1.5
award	1.5
awarded	1.5
awards	1.5
ax	-1.5
ba	-1.5
bad	-1.5
bao	-1.5
bay	-1.5
beautiful	1.5
beauty	1.5
beloved	1.5
benefit	1.5
best	1.5
better	1.5
bias	-1.5
bitch	-1.5
bitter	-1.5
biên	-1.5
biện	-1.5
blind	-1.5
blow	-1.5
blunt	-1.5
bom	-1.5
bomb	-1.5
bombard	-1.5
bonus	1.5
boom	1.5
bore	-1.5
boring	-1.5
break	-1.5
breakdown	-1.5
breaking	-1.5
breaks	-1.5
bright	1.5
brilliant	1.5
broken	-1.5
brood	-1.5
brute	-1.5
bug	-1.5
bum	-1.5
burning	-1.5
bust	-1.5
buồn	-1.5
bãi	-1.5
bão	-1.5
béo	-1.5
bò	-1.5
bôi	-1.5
bông	1.5
bùn	-1.5
bú	-1.5
băng	-1.5
bẩn	-1.5
bẫy	-1.5
bậy	-1.5
bền	1.5
bệnh	-1.5
bị	-1.5
bọ	-1.5
bỏng	-1.5
bụi	-1.5
cao	1.5
capable	1.5
cave	-1.5
cay	1.5
celebrate	1.5
champion	1.5
chanh	-1.5
chaos	-1.5
charm	1.5
cheat	-1.5
chia	-1.5
chiên	-1.5
chiến	-1.5
cho	1.5
choppy	-1.5
chua	-1.5
chuồn	-1.5
chào	1.5
chán	-1.5
chát	-1.5
cháy	-1.5
châm	-1.5
chân	-1.5
chê	-1.5
chêm	-1.5
chì	1.5
chìm	-1.5
chính	1.5
chói	-1.5
chôn	-1.5
chùng	-1.5
chạm	-1.5
chảo	-1.5
chậm	-1.5
chết	-1.5
chịu	-1.5
chủ	1.5
chữa	1.5
classic	1.5
clean	1.5
clear	1.5
clearly	1.5
clique	-1.5
cloud	-1.5
coarse	-1.5
coi	1.5
cold	-1.5
collapse	-1.5
compact	1.5
compatible	1.5
complement	1.5
complex	-1.5
complicated	-1.5
concern	-1.5
concerned	-1.5
concerns	-1.5
confined	-1.5
conflict	-1.5
confused	-1.5
confusion	-1.5
cong	-1.5
consistent	1.5
conspicuous	-1.5
constructive	1.5
contribution	1.5
controversial	-1.5
controversy	-1.5
cool	1.5
cooperative	1.5
correct	1.5
correctly	1.5
corruption	-1.5
crack	-1.5
crazy	-1.5
crime	-1.5
critic	-1.5
critical	-1.5
criticized	-1.5
critics	-1.5
cry	-1.5
cu	-1.5
cuồng	-1.5
cào	-1.5
câm	-1.5
công	1.5
cùn	-1.5
căng	-1.5
cũng	1.5
cưng	1.5
cười	1.5
cưỡng	-1.5
cảm	-1.5
cấm	-1.5
cắn	-1.5
cứng	-1.5
cứt	-1.5
cực	1.5
dai	1.5
damage	-1.5
damn	-1.5
danger	-1.5
dao	-1.5
dark	-1.5
darker	-1.5
dawn	1.5
dead	-1.5
death	-1.5
decay	-1.5
decline	-1.5
dedicated	1.5
defamatory	-1.5
defeat	1.5
deformed	-1.5
delay	-1.5
denied	-1.5
dense	-1.5
depression	-1.5
desert	-1.5
destroy	-1.5
destroyer	-1.5
destruction	-1.5
devil	-1.5
die	-1.5
died	-1.5
dies	-1.5
difficult	-1.5
dim	-1.5
din	-1.5
ding	-1.5
disabled	-1.5
disaster	-1.5
disorder	-1.5
dispute	-1.5
disputed	-1.5
distinction	1.5
distinctive	1.5
distinguished	1.5
distortion	-1.5
disturbed	-1.5
dominated	1.5
doom	-1.5
doubt	-1.5
doubtful	-1.5
drag	-1.5
dull	-1.5
dump	-1.5
dust	-1.5
dynamic	1.5
dài	-1.5
dâng	1.5
dính	-1.5
dơ	-1.5
dư	-1.5
dấu	1.5
dẫn	1.5
dẻo	1.5
dễ	1.5
dị	-1.5
dịch	-1.5
dốc	-1.5
dời	-1.5
dở	-1.5
dừng	-1.5
easier	1.5
easy	1.5
eccentricity	-1.5
effective	1.5
effectively	1.5
efficient	1.5
elimination	-1.5
elite	1.5
encourage	1.5
enemy	-1.5
enhanced	1.5
enjoy	1.5
enough	1.5
enthusiast	1.5
err	-1.5
error	-1.5
errors	-1.5
evasion	-1.5
evil	-1.5
exceed	1.5
excel	1.5
excellent	1.5
exclusion	-1.5
expired	-1.5
exploit	-1.5
explosive	-1.5
failed	-1.5
failure	-1.5
faint	-1.5
fair	1.5
fairly	1.5
faith	1.5
fake	-1.5
fall	-1.5
fallen	-1.5
falling	-1.5
falls	-1.5
false	-1.5
fame	1.5
famous	1.5
fans	1.5
fast	1.5
faster	1.5
fastest	1.5
fat	-1.5
fault	-1.5
favor	1.5
favorite	1.5
feat	1.5
fell	-1.5
fertile	1.5
fever	-1.5
fiction	-1.5
fictional	-1.5
fine	1.5
finest	1.5
flare	-1.5
forbidden	-1.5
fragile	-1.5
fragrant	1.5
free	1.5
freedom	1.5
fresh	1.5
fried	-1.5
friendly	1.5
frozen	-1.5
fuck	-1.5
fucking	-1.5
fun	1.5
