Nemesis	-1.5
Nevýhodou	-1.5
Vítězové	1.5
abnormální	-1.5
absence	-1.5
absurdní	-1.5
adaptivní	1.5
adekvátní	1.5
advokát	1.5
advokáti	1.5
aerodynamický	1.5
agility	1.5
agrese	-1.5
agresivita	-1.5
agresivní	-1.5
alarm	-1.5
alergie	-1.5
ambiciózní	1.5
ambivalentní	-1.5
anarchie	-1.5
anarchismus	-1.5
anarchista	-1.5
anděl	1.5
anomálie	-1.5
antipatie	-1.5
apatie	-1.5
archaický	-1.5
arogance	-1.5
arogantní	-1.5
asociativní	1.5
atentátník	-1.5
atrakce	1.5
atraktivní	1.5
atrofie	-1.5
autentický	1.5
autonomní	1.5
autoritativní	1.5
award	1.5
ax	-1.5
banální	-1.5
barevný	1.5
barvení	-1.5
bavit	1.5
baví	1.5
beletrie	-1.5
best	1.5
bezchybně	1.5
bezmocný	-1.5
beznadějně	-1.5
bezpečný	1.5
bezpečně	1.5
bezplatný	1.5
bezpráví	-1.5
bezvládí	-1.5
bezvýznamný	-1.5
bitva	-1.5
bizarní	-1.5
bič	-1.5
biče	-1.5
blaho	1.5
blahobyt	1.5
blbost	-1.5
bledý	-1.5
blind	-1.5
bludný	-1.5
bludy	-1.5
blázen	-1.5
bodnutí	-1.5
bohatství	1.5
bohatý	1.5
bohatě	1.5
bohatší	1.5
bohužel	-1.5
boj	-1.5
bojkot	-1.5
bojkotovat	-1.5
bojoval	-1.5
bojovný	-1.5
bojuje	-1.5
bolest	-1.5
bolesti	-1.5
bolí	-1.5
bomb	-1.5
bomba	-1.5
bombardovat	-1.5
bombardování	-1.5
bonus	1.5
bonusy	1.5
boom	1.5
bouře	-1.5
bouřlivý	-1.5
božský	1.5
boží	1.5
bratrský	1.5
break	-1.5
brilantní	1.5
brnění	-1.5
broušení	-1.5
brutální	-1.5
brutálně	-1.5
brzdit	-1.5
bránit	-1.5
brání	-1.5
bug	-1.5
bujný	1.5
busta	-1.5
busty	-1.5
bystrý	1.5
bát	-1.5
bída	-1.5
břemeno	-1.5
cena	1.5
cenný	1.5
chaos	-1.5
charisma	1.5
charismatický	1.5
charitativní	1.5
chladit	-1.5
chladně	-1.5
chrabrost	1.5
chronický	-1.5
chránit	1.5
chudoba	-1.5
chudý	-1.5
chudší	-1.5
chvění	-1.5
chyba	-1.5
chybný	-1.5
chybně	-1.5
chyby	-1.5
chybět	-1.5
chytrý	1.5
chytře	1.5
chytřejší	1.5
cit	1.5
citlivost	-1.5
cizinec	-1.5
cizí	-1.5
cloud	-1.5
complex	-1.5
cons	-1.5
cool	1.5
crash	-1.5
ctihodný	1.5
ctižádostivý	1.5
ctnost	1.5
cítit	-1.5
dark	-1.5
daří	1.5
dead	-1.5
death	-1.5
debatovat	-1.5
dech	1.5
degenerace	-1.5
degradace	-1.5
dekadence	-1.5
demise	-1.5
deprese	-1.5
depresivní	-1.5
destrukce	-1.5
destruktivní	-1.5
devastace	-1.5
diametrálně	-1.5
die	-1.5
diktátor	-1.5
dilema	-1.5
din	-1.5
diplomatický	1.5
disident	-1.5
diskriminace	-1.5
diskuse	-1.5
diskutabilní	-1.5
div	1.5
divný	-1.5
divoce	-1.5
divoká	1.5
divoký	-1.5
divočina	-1.5
dluh	-1.5
dluhy	-1.5
dobro	1.5
dobrodružný	1.5
dobrý	1.5
dobře	1.5
docela	1.5
dohoda	1.5
dojem	1.5
dokonale	1.5
dokonalost	1.5
dokonalý	1.5
dokončit	1.5
dokázat	1.5
dominovat	1.5
dominuje	1.5
donucení	-1.5
donutit	-1.5
doom	-1.5
doplnit	1.5
doplněk	1.5
doplněny	1.5
doplňkový	1.5
doplňuje	1.5
doporučené	1.5
doporučení	1.5
doporučit	1.5
dosaženo	1.5
dosažení	1.5
dosažitelné	1.5
dosažitelný	1.5
dospělý	1.5
dost	1.5
dostatek	1.5
dostatečný	1.5
dostatečně	1.5
dostačující	1.5
dosti	1.5
dostupné	1.5
dostupný	1.5
dotované	1.5
dotčený	-1.5
dovednost	1.5
dovolit	1.5
dozadu	-1.5
drahokam	1.5
drahokamy	1.5
drahá	1.5
drancování	-1.5
drasticky	-1.5
dravý	-1.5
drobný	-1.5
droga	-1.5
družstevní	1.5
družstvo	1.5
držet	-1.5
duchovní	1.5
dutý	-1.5
duševní	-1.5
dynamický	1.5
démon	-1.5
dílo	1.5
díra	-1.5
dým	-1.5
dýně	-1.5
děj	-1.5
důkladně	1.5
důležitý	1.5
důrazně	-1.5
důsledně	1.5
důstojnost	1.5
důstojný	1.5
důvěra	1.5
důvěryhodnosti	1.5
důvěryhodný	1.5
důvěřovat	1.5
efektivní	1.5
efektivně	1.5
ekonomický	1.5
elegance	1.5
elegantní	1.5
elegantně	1.5
eliminace	-1.5
elita	1.5
elitní	-1.5
empatie	1.5
energetický	1.5
epidemie	-1.5
eroze	-1.5
error	-1.5
erupce	-1.5
etický	1.5
euforie	1.5
evidentní	-1.5
exil	-1.5
expanzivní	1.5
explodovat	-1.5
extáze	1.5
fair	1.5
falešný	-1.5
falešně	-1.5
false	-1.5
fanoušci	1.5
fantastický	1.5
fantazie	1.5
