Kesilen	-1.5
Kutlama	1.5
abartı	-1.5
abartılmış	-1.5
abuse	-1.5
acayip	-1.5
acele	-1.5
aceleci	-1.5
acil	-1.5
acilen	1.5
aciz	-1.5
acı	-1.5
acıklı	-1.5
acıma	-1.5
acımasız	-1.5
acımasızca	-1.5
ada	-1.5
adalet	1.5
adaletle	1.5
adaletli	1.5
adaletsizlik	-1.5
adaptif	1.5
adi	-1.5
adil	1.5
advanced	1.5
aerodinamik	1.5
af	1.5
afet	-1.5
agresif	-1.5
ahenk	1.5
ahlak	1.5
ahlaksız	-1.5
ahlâk	1.5
ajan	-1.5
aksak	-1.5
aksayan	-1.5
akıcı	1.5
akıllı	1.5
akıllıca	1.5
alakasız	-1.5
alarm	-1.5
alay	-1.5
alaycı	-1.5
alayla	-1.5
alaylı	-1.5
aldatan	-1.5
aldatma	-1.5
aldatmaca	-1.5
aldatmak	-1.5
aldatıcı	-1.5
alelacele	-1.5
alelade	-1.5
alerji	-1.5
alerjik	-1.5
aletli	1.5
alkış	1.5
almak	-1.5
alt	-1.5
altın	1.5
alçak	-1.5
alışılmadık	-1.5
alışılmamış	-1.5
am	-1.5
ama	-1.5
amansız	-1.5
amaçlı	1.5
ana	1.5
anarşi	-1.5
anarşist	-1.5
anarşizm	-1.5
andıran	1.5
ani	-1.5
aniden	-1.5
anlam	-1.5
anlamak	1.5
anlamlı	1.5
anlamsız	-1.5
anlayış	1.5
anlayışlı	1.5
anlaşmak	1.5
anlaşmazlık	-1.5
anlaşılabilir	1.5
anlaşılmaz	-1.5
anlaşılır	1.5
anomali	-1.5
anormal	-1.5
ansızın	-1.5
antagonist	-1.5
antik	-1.5
antika	1.5
antlaşma	1.5
anında	1.5
anıtsal	1.5
appropriate	1.5
aptal	-1.5
aptalca	-1.5
aralıklı	-1.5
arkadaki	-1.5
arkaik	-1.5
armoni	1.5
arsa	-1.5
artırma	1.5
artırmak	1.5
artırır	1.5
artış	1.5
arındırmak	1.5
arıtma	1.5
arıza	-1.5
arızalı	-1.5
asi	-1.5
asil	1.5
asitli	-1.5
asli	1.5
asmak	-1.5
ast	-1.5
asılsız	-1.5
asılı	-1.5
ateş	-1.5
ateşli	1.5
atik	1.5
atlamak	-1.5
attack	-1.5
atık	-1.5
atıl	-1.5
available	1.5
avans	1.5
avantaj	1.5
avantajları	1.5
avantajlı	1.5
avukat	1.5
award	1.5
ax	-1.5
ayaklanma	-1.5
ayarlanabilir	1.5
aydınlatma	1.5
aydınlatmak	1.5
aydınlatıcı	1.5
aydınlık	1.5
aykırı	-1.5
ayrıcalık	1.5
ayrıcalıklı	1.5
ayrık	-1.5
ayrılmaz	-1.5
ayrım	1.5
ayrımcı	-1.5
ayrımcılık	-1.5
ayıp	-1.5
ayırmak	1.5
az	-1.5
azalan	-1.5
azaltmak	-1.5
azalttı	1.5
azam	1.5
azami	1.5
azap	-1.5
azar	-1.5
azgın	-1.5
azim	1.5
azimli	1.5
aziz	1.5
açgözlü	-1.5
açlık	-1.5
açtı	1.5
açık	1.5
açıklık	1.5
açıkça	1.5
açığa	-1.5
ağa	1.5
ağlama	-1.5
ağrıları	-1.5
ağrısız	1.5
ağı	-1.5
ağır	-1.5
ağırbaşlı	1.5
ağıt	-1.5
aşağı	-1.5
aşağılama	-1.5
aşağılamak	-1.5
aşağılayıcı	-1.5
aşağılık	-1.5
aşk	1.5
aşma	-1.5
aşmak	1.5
aşı	-1.5
aşındırıcı	-1.5
aşırı	-1.5
bad	-1.5
bahane	-1.5
bahar	1.5
bak	1.5
balta	-1.5
balçık	-1.5
barbar	-1.5
barikat	-1.5
barikatlar	-1.5
bariz	-1.5
barındıran	-1.5
barış	1.5
basit	1.5
basitleştirilmiş	1.5
baskıcı	-1.5
baskın	-1.5
basmakalıp	-1.5
bastırma	-1.5
bastırmak	-1.5
bastırılmış	-1.5
batan	-1.5
batma	-1.5
batmaz	1.5
batık	-1.5
bayan	-1.5
bayat	-1.5
bayağı	-1.5
bayılma	-1.5
bayındır	1.5
bağlı	1.5
bağlılık	1.5
bağnaz	-1.5
bağımlı	-1.5
bağımlılık	-1.5
başarmak	1.5
başarı	1.5
başarılar	1.5
başarıları	1.5
başarılı	1.5
başarısız	-1.5
başarısızlık	-1.5
başağrısı	-1.5
başbakan	1.5
başkahraman	1.5
başta	1.5
başvurmak	1.5
başyapıtlarından	1.5
beceri	1.5
becerikli	1.5
beceriksiz	-1.5
bedava	1.5
beg	-1.5
beklenmedik	-1.5
bel	-1.5
belirgin	1.5
belirleyici	1.5
belirsiz	-1.5
belirsizlik	-1.5
belirti	-1.5
belirtilmemiş	-1.5
belirtmiş	-1.5
bencil	-1.5
bencillik	-1.5
bent	-1.5
benzer	1.5
benzersiz	1.5
berbat	-1.5
bereketli	1.5
berrak	1.5
beslemek	1.5
beslenme	1.5
besleyici	1.5
best	1.5
better	1.5
beygir	-1.5
beylik	-1.5
beğeni	1.5
bias	-1.5
bilge	1.5
bilgelik	1.5
bilgilendirmek	1.5
bilgili	1.5
bilgisiz	-1.5
bilinmeyen	-1.5
birlik	1.5
bitkin	-1.5
bitmemiş	-1.5
bodur	-1.5
bok	-1.5
bol	1.5
bolca	1.5
bolluk	1.5
bomba	-1.5
bombardıman	-1.5
bonus	1.5
borç	-1.5
borçları	-1.5
borçlu	1.5
boyamak	-1.5
boykot	-1.5
bozan	-1.5
bozgun	-1.5
bozma	-1.5
bozmak	-1.5
bozuk	-1.5
bozulan	-1.5
bozulma	-1.5
boğaz	-1.5
boğucu	-1.5
boğulma	-1.5
boşa	-1.5
boşaltma	-1.5
boşaltmak	-1.5
boşluklar	-1.5
boşta	-1.5
boşuna	-1.5
break	-1.5
brutal	-1.5
brüt	-1.5
budak	-1.5
bug	-1.5
bulantı	-1.5
bulanık	-1.5
bulanıklık	-1.5
bulaşma	-1.5
bulaşıcı	-1.5
bulunabilir	1.5
bulut	-1.5
bulutlu	-1.5
bulutsu	-1.5
buluş	1.5
bunalımlı	-1.5
böcek	-1.5
bölen	-1.5
bölme	-1.5
bölmek	-1.5
bölünme	-1.5
bükülme	-1.5
bükülmüş	-1.5
büst	-1.5
büstleri	-1.5
bütün	-1.5
büyü	1.5
büyük	1.5
büyüklük	1.5
büyüleyici	1.5
büyülü	1.5
büyümek	1.5
bırakmak	-1.5
bıçak	-1.5
cahil	-1.5
canavar	-1.5
canlandırmak	1.5
canlanma	1.5
canlı	1.5
cansız	-1.5
canım	1.5
caydırıcı	-1.5
cazibe	1.5
cazip	1.5
cebir	-1.5
cehalet	-1.5
cehennem	-1.5
cennet	1.5
cesaret	1.5
ceset	-1.5
cesur	1.5
cesurca	1.5
cevapsız	-1.5
ceza	-1.5
cezalandırmak	-1.5
cilalı	1.5
cinayet	-1.5
cinnet	-1.5
ciro	1.5
cisim	-1.5
clean	1.5
clear	1.5
cloud	-1.5
collapse	-1.5
compact	1.5
complex	-1.5
cool	1.5
correct	1.5
coşku	1.5
coşkulu	1.5
coşkun	1.5
critical	-1.5
cömert	1.5
cömertlik	1.5
cüce	-1.5
cılız	-1.5
dahi	1.5
dalgalı	-1.5
damage	-1.5
damlama	-1.5
damızlık	-1.5
dar	-1.5
darbe	-1.5
dark	-1.5
dava	-1.5
davetsiz	-1.5
dayak	-1.5
dayanmak	1.5
dayanıklı	1.5
dayanışma	1.5
dağılan	-1.5
dağılır	-1.5
dağınık	-1.5
dead	-1.5
death	-1.5
dedicated	1.5
dedikodu	-1.5
defile	-1.5
dehşete	-1.5
dejenerasyon	-1.5
dejenere	-1.5
deli	-1.5
delice	-1.5
delik	-1.5
delikler	-1.5
delilik	-1.5
delme	-1.5
demir	-1.5
demiryolu	-1.5
demode	-1.5
deneme	-1.5
denenmemiş	-1.5
deneyimsiz	-1.5
dengelemek	1.5
dengeli	1.5
dengesiz	-1.5
dengesizlik	-1.5
denk	-1.5
dense	-1.5
depresyon	-1.5
derece	-1.5
derhal	1.5
derin	1.5
derinden	1.5
dert	-1.5
despot	-1.5
destek	1.5
destekleme	1.5
desteklemek	1.5
destekler	1.5
destekleyen	1.5
destekleyici	1.5
destekli	1.5
destroyer	-1.5
devamlılık	1.5
devamsızlık	-1.5
devirmek	-1.5
devrim	1.5
devrimci	1.5
devrimler	1.5
dezavantaj	-1.5
