advanced	1.5
appropriate	1.5
attack	-1.5
available	1.5
ax	-1.5
best	1.5
better	1.5
break	-1.5
bug	-1.5
classic	1.5
clear	1.5
collapse	-1.5
complex	-1.5
correct	1.5
correctly	1.5
criminal	-1.5
critical	-1.5
dead	-1.5
death	-1.5
die	-1.5
difficult	-1.5
disorder	-1.5
dynamic	1.5
easy	1.5
enough	1.5
err	-1.5
error	-1.5
errors	-1.5
failed	-1.5
fair	1.5
false	-1.5
fine	1.5
free	1.5
gold	1.5
good	1.5
great	1.5
hard	-1.5
hot	1.5
important	1.5
integrated	1.5
irregular	-1.5
issue	-1.5
issues	-1.5
lack	-1.5
lead	1.5
like	1.5
limit	-1.5
limited	-1.5
loss	-1.5
love	1.5
modern	1.5
negative	-1.5
object	-1.5
passive	-1.5
popular	1.5
positive	1.5
problem	-1.5
problems	-1.5
proper	1.5
properly	1.5
protect	1.5
protection	1.5
ready	1.5
respect	1.5
right	1.5
risk	-1.5
significant	1.5
sin	-1.5
solid	1.5
sophisticated	1.5
sorry	-1.5
split	-1.5
static	-1.5
stress	-1.5
strong	1.5
success	1.5
super	1.5
support	1.5
syndrome	-1.5
tank	-1.5
tanks	-1.5
top	1.5
transparent	1.5
undefined	-1.5
unknown	-1.5
useful	1.5
violation	-1.5
virus	-1.5
warning	-1.5
wedge	-1.5
well	1.5
won	1.5
work	1.5
works	1.5
wrong	-1.5
آداب	1.5
آسف	-1.5
آلام	-1.5
آمن	1.5
أؤكد	1.5
أبخرة	-1.5
أبدي	1.5
أبسط	1.5
أبطأ	-1.5
أبطال	1.5
أبغض	-1.5
أبهى	-1.5
أثار	1.5
أثقل	-1.5
أجمل	1.5
أجنبي	-1.5
أجوف	-1.5
أحب	1.5
أحبط	-1.5
أحداث	-1.5
أحسن	1.5
أحمق	-1.5
أحيا	1.5
أخر	-1.5
أخطأ	-1.5
أخطاء	-1.5
أخف	1.5
أخفق	-1.5
أخلاقي	1.5
أخلاقية	1.5
أدان	-1.5
أدب	1.5
أذكى	1.5
أذى	-1.5
أرخص	1.5
أرض	-1.5
أرق	1.5
أروع	1.5
أزاح	-1.5
أزعج	-1.5
أزمة	-1.5
أسباير	1.5
أسرع	1.5
أسطورة	-1.5
أسطوري	1.5
أسعد	1.5
أسف	-1.5
أسمى	1.5
أسهل	1.5
أسوأ	-1.5
أسوان	-1.5
أشاع	-1.5
أشقر	1.5
أشك	-1.5
أصالة	1.5
أصدر	-1.5
أصعب	1.5
أصلح	1.5
أصم	-1.5
أصولية	-1.5
أضاء	1.5
أضاع	-1.5
أضر	-1.5
أضرار	-1.5
أضعف	-1.5
أضعفت	-1.5
أضيق	-1.5
أطاح	-1.5
أطلال	-1.5
أعاق	-1.5
أعجب	1.5
أعجوبة	1.5
أعذب	1.5
أعراض	-1.5
أعز	1.5
أعظم	1.5
أعلى	1.5
أعمال	1.5
أعمى	-1.5
أغرب	-1.5
أغضب	-1.5
أفخم	1.5
أفسد	-1.5
أفضل	1.5
أفقر	-1.5
أقر	1.5
أقوى	1.5
أكبر	1.5
أكد	1.5
ألغى	-1.5
ألفة	1.5
ألم	-1.5
ألمع	1.5
ألهم	1.5
أليم	-1.5
أمانة	1.5
أمل	1.5
أملس	1.5
أمن	1.5
أمي	-1.5
أمين	1.5
أناقة	1.5
أنانية	-1.5
أنجح	1.5
أنعم	1.5
أنيس	1.5
أنيق	1.5
أهل	1.5
أهمل	-1.5
أوج	1.5
أوصى	1.5
أول	1.5
أوهام	-1.5
أيد	1.5
أيدت	1.5
أير	-1.5
إبادة	-1.5
إبراء	1.5
إبعاد	-1.5
إبليس	-1.5
إتلاف	-1.5
إثارة	1.5
إثراء	1.5
إثم	-1.5
إجلال	1.5
إجمالي	-1.5
إجهاد	-1.5
إحباط	-1.5
إحراق	-1.5
إحساس	1.5
إحياء	1.5
إخضاع	-1.5
إخلاص	1.5
إخلال	-1.5
إدانة	-1.5
إذلال	-1.5
إراقة	-1.5
إرهاب	-1.5
إرهاق	-1.5
إزالة	-1.5
إزعاج	-1.5
إسفين	-1.5
إسقاط	-1.5
إسهام	1.5
إشادة	1.5
إشاعة	-1.5
إشباع	1.5
إشعاع	1.5
إشكالية	-1.5
إصابة	-1.5
إصلاح	1.5
إصلاحه	1.5
إضافي	1.5
إضعاف	-1.5
إعاقة	-1.5
إعجاب	1.5
إعفاء	1.5
إغراء	-1.5
إغفال	-1.5
إفساد	-1.5
إقصاء	-1.5
إكراه	-1.5
إلزاميا	-1.5
إلهام	1.5
إلهي	1.5
إنجاز	1.5
إنذار	-1.5
إنساني	1.5
إنكار	-1.5
إهانة	-1.5
إهمال	-1.5
إيجابي	1.5
إيمان	1.5
ابتزاز	-1.5
ابتسام	1.5
ابتسامة	1.5
ابتسم	1.5
ابتكار	1.5
ابتلع	-1.5
اتزان	1.5
اتفاق	1.5
اتهام	-1.5
اتهامات	-1.5
اتهم	-1.5
اثارت	-1.5
اجتهاد	1.5
اجتياح	-1.5
اجمل	1.5
اجهاد	-1.5
احتج	-1.5
احتجاج	-1.5
احتراق	-1.5
احترام	1.5
احترم	1.5
احتضان	1.5
احتضن	1.5
احتفال	1.5
احتفالي	1.5
احتفل	1.5
احتقار	-1.5
احتقان	-1.5
احتكاك	-1.5
احتمل	-1.5
احتيال	-1.5
احياء	1.5
اختراق	1.5
اختلاف	1.5
اختلف	-1.5
ادعاء	-1.5
ادعى	-1.5
ارتباك	-1.5
ارتداد	-1.5
ارتفع	1.5
ارتياح	1.5
ازدراء	-1.5
ازدهار	1.5
ازدهر	1.5
ازدواجية	-1.5
استئناف	1.5
استبداد	-1.5
استبدال	1.5
استثناء	-1.5
استثنائي	1.5
استخبارات	1.5
استدلالي	1.5
استراحة	-1.5
استرداد	1.5
استسلام	-1.5
استسلم	-1.5
استشهاد	-1.5
استعادة	1.5
استعباد	-1.5
استعد	1.5
استعداد	1.5
استغرق	1.5
استغل	-1.5
استغلال	-1.5
استفاد	1.5
استفادة	1.5
استقال	-1.5
استقالة	-1.5
استقام	1.5
استقامة	1.5
استقر	1.5
استقرار	1.5
استمتع	1.5
استند	1.5
استنزاف	-1.5
استنكار	-1.5
استنكر	-1.5
استوعب	-1.5
استياء	-1.5
اسر	-1.5
اسطورة	-1.5
اسلام	1.5
اشتاق	-1.5
اشتباك	-1.5
اشتبه	-1.5
اشتكى	-1.5
اشتهر	1.5
اصاب	-1.5
اضراب	-1.5
اضطراب	-1.5
اضطرابات	-1.5
اضطهاد	-1.5
اطفاء	-1.5
اعتبار	1.5
اعتداء	-1.5
اعتدى	-1.5
اعتذر	-1.5
اعتراض	-1.5
اعتراف	-1.5
اعترافات	-1.5
اعترض	-1.5
اعترف	-1.5
اعتقال	-1.5
اغتال	-1.5
اغتصاب	-1.5
اغتصب	-1.5
اغتيال	-1.5
اقتحام	-1.5
اقتصادي	1.5
اكتئاب	-1.5
اكتسبت	1.5
ال	1.5
الآفات	-1.5
الأحاسيس	1.5
الأخطاء	-1.5
الأذى	-1.5
الأرق	-1.5
الأصولية	-1.5
الأضرار	-1.5
الأعداء	-1.5
الأعذار	-1.5
الأعراض	-1.5
الألفة	1.5
الأمثل	1.5
الأنيق	1.5
الأوهام	-1.5
الإحباط	-1.5
الإخلاص	1.5
الإصلاحات	1.5
الإعجاب	1.5
الإغراق	-1.5
الإمبريالية	-1.5
الإنجازات	1.5
الاثارة	1.5
الاحتجاجات	-1.5
الاحترام	1.5
الاحتيال	-1.5
الادعاءات	-1.5
الاستبدادية	-1.5
الاستدامة	1.5
الاسترداد	-1.5
الاستقطاب	-1.5
الاستمرارية	1.5
الاضمحلال	-1.5
الاعتداء	-1.5
الاعتراضات	-1.5
الاعتصام	-1.5
الانتقادات	-1.5
الانتهازية	-1.5
الانجذاب	1.5
الانحراف	-1.5
الانخراط	1.5
الانخفاض	-1.5
الانسجام	1.5
الانكماش	-1.5
الانهيار	-1.5
الاهتزاز	-1.5
البارز	1.5
البارعة	1.5
البطالة	-1.5
البغض	-1.5
البق	-1.5
البقع	-1.5
البلطجة	-1.5
البناء	1.5
التأخير	-1.5
التأهل	1.5
التبسيط	-1.5
التجاعيد	-1.5
التحديث	1.5
التحكم	1.5
التحوط	-1.5
التخريبية	-1.5
التخلف	-1.5
التراجع	-1.5
التزام	1.5
التسرب	-1.5
التسريبات	-1.5
التسول	-1.5
التشدد	-1.5
التطرف	-1.5
التعديات	-1.5
التعذيب	-1.5
التعويض	1.5
التفاؤل	1.5
التفوق	1.5
التقلبات	-1.5
التكامل	1.5
التكيفية	1.5
التلقين	-1.5
التماس	1.5
التمس	-1.5
التمكين	1.5
التنازل	-1.5
التناقضات	-1.5
التنصت	-1.5
التهاب	-1.5
التهديد	-1.5
التهديدات	-1.5
التهكم	-1.5
الثغرات	-1.5
الثقة	1.5
الثورات	-1.5
الجاهل	-1.5
الجحيم	-1.5
الجذور	-1.5
الجرائم	-1.5
الجروح	-1.5
الجمال	1.5
الجنة	1.5
الجنون	-1.5
الجوائز	1.5
الحاق	-1.5
الحروق	-1.5
الحريات	1.5
الحزبية	-1.5
الحزن	-1.5
الحساسية	-1.5
الحسد	1.5
الحضنة	-1.5
الحضيض	-1.5
الحكة	-1.5
الحمى	-1.5
الحيرة	-1.5
الحيل	-1.5
الخارقة	-1.5
الخام	-1.5
الخصم	-1.5
الخصومة	-1.5
الخلافات	-1.5
الخلل	-1.5
الخمول	-1.5
الخنازير	-1.5
الدبابات	-1.5
الدجال	-1.5
الدوام	1.5
الديون	-1.5
الذهب	1.5
الرائد	1.5
الراقي	1.5
الرضا	1.5
الرفض	-1.5
الرقي	1.5
الرقيق	-1.5
الروائح	-1.5
الساحق	-1.5
