abort	-1.5
aborted	-1.5
abuse	-1.5
accessible	1.5
accomplished	1.5
accurate	1.5
adequate	1.5
advanced	1.5
advantage	1.5
advantages	1.5
affirm	1.5
ambiguity	-1.5
ambiguous	-1.5
appeal	1.5
appealing	1.5
appreciate	1.5
appreciated	1.5
appropriate	1.5
approval	1.5
arbitrary	-1.5
attack	-1.5
attacks	-1.5
attraction	1.5
autonomous	1.5
available	1.5
award	1.5
awarded	1.5
awards	1.5
ax	-1.5
backward	-1.5
bad	-1.5
balanced	1.5
beautiful	1.5
beauty	1.5
belated	-1.5
benefit	1.5
benefits	1.5
best	1.5
better	1.5
beware	-1.5
bias	-1.5
biased	-1.5
blatant	-1.5
bleeding	-1.5
blind	-1.5
boiling	-1.5
break	-1.5
breakdown	-1.5
breaking	-1.5
breaks	-1.5
bright	1.5
broke	-1.5
broken	-1.5
bug	-1.5
bugs	-1.5
burn	-1.5
burning	-1.5
burns	-1.5
cancer	-1.5
capability	1.5
capable	1.5
cave	-1.5
celebrate	1.5
celebrated	1.5
chronic	-1.5
classic	1.5
clean	1.5
clear	1.5
clearly	1.5
cloud	-1.5
cold	-1.5
collapse	-1.5
comfortable	1.5
compact	1.5
compatible	1.5
complement	1.5
complex	-1.5
compliant	1.5
complicated	-1.5
comprehensive	1.5
concern	-1.5
concerned	-1.5
concerns	-1.5
confidence	1.5
conflict	-1.5
conflicts	-1.5
confused	-1.5
confusing	-1.5
confusion	-1.5
consistent	1.5
consistently	1.5
conspiracy	-1.5
constructive	1.5
contribution	1.5
controversial	-1.5
convenience	1.5
convenient	1.5
cool	1.5
correct	1.5
correctly	1.5
crash	-1.5
creative	1.5
credible	1.5
crime	-1.5
criminal	-1.5
crisis	-1.5
critical	-1.5
criticism	-1.5
criticized	-1.5
damage	-1.5
dark	-1.5
dead	-1.5
death	-1.5
decay	-1.5
decisive	1.5
decline	-1.5
dedicated	1.5
defamatory	-1.5
defeat	1.5
defeated	1.5
defects	-1.5
delay	-1.5
dense	-1.5
deny	-1.5
depression	-1.5
desert	-1.5
desirable	1.5
destruction	-1.5
destructive	-1.5
detract	-1.5
deviation	-1.5
die	-1.5
died	-1.5
difficult	-1.5
difficulty	-1.5
dilemma	-1.5
din	-1.5
diplomatic	1.5
disable	-1.5
disabled	-1.5
disaster	-1.5
discontinued	-1.5
discourage	-1.5
disintegration	-1.5
disorder	-1.5
dispute	-1.5
disputed	-1.5
disruption	-1.5
disruptive	-1.5
distinction	1.5
distinctive	1.5
disturbance	-1.5
disturbed	-1.5
divine	1.5
dominated	1.5
doubt	-1.5
drag	-1.5
drought	-1.5
dump	-1.5
dynamic	1.5
easier	1.5
easiest	1.5
easy	1.5
eccentricity	-1.5
effective	1.5
effectively	1.5
efficient	1.5
effusion	1.5
elimination	-1.5
emergency	-1.5
encourage	1.5
enemy	-1.5
enhanced	1.5
enjoy	1.5
enough	1.5
erosion	-1.5
err	-1.5
error	-1.5
errors	-1.5
evil	-1.5
exceed	1.5
excessive	-1.5
exclusion	-1.5
excuse	-1.5
exhaust	-1.5
exhaustion	-1.5
exile	-1.5
expire	-1.5
expired	-1.5
facilitate	1.5
fail	-1.5
failed	-1.5
failure	-1.5
failures	-1.5
fair	1.5
fairly	1.5
faith	1.5
fall	-1.5
falling	-1.5
falls	-1.5
false	-1.5
famous	1.5
fancy	1.5
fast	1.5
faster	1.5
fastest	1.5
fat	-1.5
fault	-1.5
favor	1.5
favour	1.5
fear	-1.5
fell	-1.5
fertile	1.5
fever	-1.5
fiction	-1.5
fine	1.5
flexible	1.5
free	1.5
freedom	1.5
freezing	-1.5
fresh	1.5
friction	-1.5
friendly	1.5
fun	1.5
gain	1.5
gained	1.5
gains	1.5
gall	-1.5
gold	1.5
golden	1.5
good	1.5
grating	-1.5
great	1.5
greatest	1.5
gross	-1.5
guidance	1.5
hack	-1.5
happy	1.5
hard	-1.5
harm	-1.5
harmony	1.5
helped	1.5
helpful	1.5
helping	1.5
hindi	-1.5
holy	1.5
hot	1.5
humor	1.5
ideal	1.5
ignore	-1.5
illegal	-1.5
imaginary	-1.5
impedance	-1.5
important	1.5
impossible	-1.5
impressive	1.5
improper	-1.5
improperly	-1.5
improve	1.5
improved	1.5
improvement	1.5
improvements	1.5
improving	1.5
inaccurate	-1.5
inactive	-1.5
inappropriate	-1.5
incompatible	-1.5
incomplete	-1.5
incorrect	-1.5
incorrectly	-1.5
infection	-1.5
inferior	-1.5
inflammatory	-1.5
influential	1.5
infringement	-1.5
injury	-1.5
insensitive	-1.5
instrumental	1.5
integral	1.5
integrated	1.5
intelligence	1.5
intense	-1.5
interesting	1.5
interests	1.5
interference	-1.5
invalid	-1.5
invisible	-1.5
irrational	-1.5
irregular	-1.5
irrelevant	-1.5
isolated	-1.5
issue	-1.5
issues	-1.5
joke	-1.5
kill	-1.5
killed	-1.5
killing	-1.5
kindly	1.5
lack	-1.5
lacking	-1.5
lead	1.5
leading	1.5
leads	1.5
led	1.5
liability	-1.5
lie	-1.5
lies	-1.5
like	1.5
limit	-1.5
limitation	-1.5
limitations	-1.5
limited	-1.5
limits	-1.5
logical	1.5
loose	-1.5
lose	-1.5
loss	-1.5
losses	-1.5
lost	-1.5
love	1.5
luck	1.5
luminous	1.5
magic	1.5
malicious	-1.5
manipulate	-1.5
master	1.5
meaningful	1.5
misleading	-1.5
miss	-1.5
mistake	-1.5
mistakes	-1.5
modern	1.5
mysterious	-1.5
myth	-1.5
negative	-1.5
nervous	-1.5
nice	1.5
noise	-1.5
nonsense	-1.5
notably	1.5
object	-1.5
oblique	-1.5
obsolete	-1.5
odd	-1.5
offensive	-1.5
omit	-1.5
opposition	-1.5
orphan	-1.5
outbreak	-1.5
overweight	-1.5
pain	-1.5
pan	-1.5
parasite	-1.5
passive	-1.5
peace	1.5
penalty	-1.5
perfect	1.5
plot	-1.5
polite	1.5
poor	-1.5
popular	1.5
portable	1.5
positive	1.5
positively	1.5
positives	1.5
poverty	-1.5
powerful	1.5
precise	1.5
precisely	1.5
prefer	1.5
preferable	1.5
preferably	1.5
premier	1.5
prestigious	1.5
pretty	1.5
primitive	-1.5
prison	-1.5
problem	-1.5
problems	-1.5
progress	1.5
prominent	1.5
prompt	1.5
promptly	1.5
propaganda	-1.5
proper	1.5
properly	1.5
proprietary	-1.5
protect	1.5
protection	1.5
protective	1.5
protests	-1.5
proven	1.5
puppet	-1.5
pure	1.5
qualify	1.5
radical	-1.5
radicals	-1.5
rail	-1.5
rapid	1.5
rational	1.5
readable	1.5
ready	1.5
reasonable	1.5
recommend	1.5
recommendations	1.5
recommended	1.5
recover	1.5
recovery	1.5
redundant	-1.5
reform	1.5
refresh	1.5
refused	-1.5
regard	1.5
rejected	-1.5
relaxed	1.5
reliable	1.5
relief	1.5
remedy	1.5
renowned	1.5
replaceable	1.5
resistance	-1.5
respect	1.5
restored	1.5
restriction	-1.5
retreat	-1.5
revert	-1.5
revolutionary	1.5
rich	1.5
right	1.5
risk	-1.5
rival	-1.5
rough	-1.5
safe	1.5
safely	1.5
satisfy	1.5
secure	1.5
selective	1.5
sensation	1.5
sensitive	1.5
severe	-1.5
shark	-1.5
shock	-1.5
significant	1.5
silent	1.5
simpler	1.5
simplest	1.5
simplified	1.5
simplify	1.5
sin	-1.5
skill	1.5
slow	-1.5
slower	-1.5
slowly	-1.5
smell	-1.5
smooth	1.5
soft	1.5
solid	1.5
sorry	-1.5
spectacular	1.5
speedily	1.5
speedy	1.5
spiritual	1.5
split	-1.5
spontaneous	1.5
stability	1.5
stable	1.5
static	-1.5
stigma	-1.5
strain	-1.5
stress	-1.5
stresses	-1.5
strict	-1.5
strictly	-1.5
strike	-1.5
strong	1.5
struggle	-1.5
stuck	-1.5
succeeded	1.5
succeeding	1.5
success	1.5
successful	1.5
successfully	1.5
suffered	-1.5
sufficient	1.5
sufficiently	1.5
suitable	1.5
super	1.5
superior	1.5
support	1.5
supported	1.5
supporting	1.5
supports	1.5
suppress	-1.5
surrender	-1.5
susceptible	-1.5
suspect	-1.5
sustainable	1.5
syndrome	-1.5
tank	-1.5
tanks	-1.5
tension	-1.5
terror	-1.5
terrorism	-1.5
thank	1.5
threat	-1.5
threats	-1.5
top	1.5
toxic	-1.5
transparent	1.5
trap	-1.5
trick	-1.5
tricky	-1.5
trouble	-1.5
troubles	-1.5
trust	1.5
ugly	-1.5
unable	-1.5
uncertain	-1.5
unclear	-1.5
undefined	-1.5
unexpected	-1.5
unexplained	-1.5
unfortunately	-1.5
unknown	-1.5
unlikely	-1.5
unnecessary	-1.5
unsuccessful	-1.5
unsupported	-1.5
unusual	-1.5
unwanted	-1.5
uprising	-1.5
useful	1.5
useless	-1.5
valuable	1.5
variety	1.5
verifiable	1.5
vibration	-1.5
vice	-1.5
victory	1.5
violate	-1.5
violation	-1.5
violators	-1.5
virus	-1.5
volatile	-1.5
warm	1.5
warned	-1.5
warning	-1.5
waste	-1.5
weak	-1.5
weird	-1.5
welcome	1.5
well	1.5
wild	-1.5
willing	1.5
win	1.5
winning	1.5
wise	1.5
won	1.5
wonder	1.5
wonders	1.5
work	1.5
worked	1.5
works	1.5
worry	-1.5
worse	-1.5
worth	1.5
wrong	-1.5
zenith	1.5
अंक	-1.5
अंतरंगता	1.5
अंतराल	-1.5
अंतर्विरोध	-1.5
अंतिम	-1.5
अंधकार	-1.5
अंधा	-1.5
अंधाधुंध	-1.5
अंधेरा	-1.5
अकड़	-1.5
अकर्मण्यता	-1.5
अकल्पनीय	-1.5
अकल्पित	-1.5
अकारण	-1.5
अकाल	-1.5
अकुशल	-1.5
अकेला	-1.5
अकेलापन	-1.5
अकेले	-1.5
अक्रिय	-1.5
अक्षम	-1.5
अक्षमता	-1.5
अखंड	1.5
अखाडा	-1.5
अगम्य	-1.5
अगुआई	1.5
अग्रणी	1.5
अचरज	1.5
अचल	-1.5
अचानक	-1.5
अचिन्त्य	-1.5
अचूक	1.5
अचूकता	1.5
अचेतन	-1.5
अच्छा	1.5
अच्छाई	1.5
अच्छी	1.5
अच्छे	1.5
अछूता	-1.5
अजनबी	-1.5
अजीब	-1.5
अजेय	1.5
अज्ञात	-1.5
अज्ञान	-1.5
अज्ञानी	-1.5
अटक	-1.5
अटल	-1.5
अड़ियल	-1.5
अड्डा	-1.5
अतार्किक	-1.5
अतिक्रमण	-1.5
अतिभारित	-1.5
अतिरंजित	-1.5
अतिरिक्त	-1.5
अतिवाद	-1.5
अतिवादी	-1.5
अतिशय	-1.5
अतिशयोक्ति	-1.5
अतिसंवेदनशील	-1.5
अतुल्य	-1.5
अत्यंत	-1.5
अत्याचार	-1.5
अत्याचारी	-1.5
अत्यावश्यक	-1.5
अत्युक्ति	-1.5
अथक	1.5
अथाह	-1.5
अदृश्य	-1.5
अद्भुत	1.5
अद्वितीय	1.5
अधम	-1.5
अधिक	1.5
अधिकतम	1.5
अधिकता	1.5
अधिकार	1.5
अधिकारपूर्ण	1.5
अधिनिर्णय	1.5
अधिभार	-1.5
अधिमानतः	1.5
अधिवक्ता	1.5
अधिवक्ताओं	1.5
अधीन	-1.5
अधीनता	-1.5
अधीनस्थ	-1.5
अधीरता	-1.5
अधूरा	-1.5
अधोगति	-1.5
अधोमुख	-1.5
अधोलोक	-1.5
अनंत	1.5
अनजान	-1.5
अनदेखी	-1.5
अनन्त	1.5
अनपढ़	-1.5
अनपेक्षित	-1.5
अनबन	-1.5
अनभिज्ञता	-1.5
अनभ्यस्त	-1.5
अनमोल	1.5
अनम्य	-1.5
अनहोनी	-1.5
अनाड़ी	-1.5
अनाथ	-1.5
अनादर	-1.5
अनावश्यक	-1.5
अनासक्त	-1.5
अनिच्छा	-1.5
अनिच्छापूर्वक	-1.5
अनिच्छुक	-1.5
अनियंत्रित	-1.5
अनियमित	-1.5
अनियमितता	-1.5
अनिर्णायक	-1.5
अनिर्णीत	-1.5
अनिर्दिष्ट	-1.5
अनिर्धारित	-1.5
अनिवार्य	-1.5
अनिश्चित	-1.5
अनिष्ट	-1.5
अनुकंपा	1.5
अनुकरण	-1.5
अनुकरणीय	1.5
अनुकूल	1.5
अनुकूलक	1.5
अनुकूलनीय	1.5
अनुगृहीत	1.5
अनुग्रह	1.5
अनुचित	-1.5
अनुत्पादक	-1.5
अनुदार	-1.5
अनुपजाऊ	-1.5
अनुपम	1.5
अनुपयुक्त	-1.5
अनुपयोगी	-1.5
अनुपलब्ध	-1.5
अनुपस्थिति	-1.5
अनुपातहीन	-1.5
अनुभवहीन	-1.5
अनुमेय	1.5
अनुमोदन	1.5
अनुराग	1.5
अनुशंसा	1.5
अनेकार्थक	-1.5
अनैच्छिक	-1.5
अनैतिक	-1.5
अनैतिकता	-1.5
अनौचित्य	-1.5
अन्तरंग	1.5
