Acclaim	1.5
Assassin	-1.5
DIN	-1.5
Djävulen	-1.5
Doom	-1.5
Grand	1.5
Grattis	1.5
Hälsingland	-1.5
Landhöjningen	1.5
Marvel	1.5
Masters	1.5
Merry	1.5
Midget	-1.5
Moody	-1.5
OK	1.5
Oasis	1.5
Pest	-1.5
Petty	-1.5
Premier	1.5
SAP	-1.5
Sanning	1.5
Satan	-1.5
Savage	-1.5
Sly	-1.5
Stern	-1.5
Tempest	-1.5
Wise	1.5
abort	-1.5
abrupt	-1.5
absurd	-1.5
absurt	-1.5
acceptabel	1.5
adaptiv	1.5
adekvat	1.5
adelsdam	1.5
adelsman	1.5
advokat	1.5
affekt	1.5
affinitet	1.5
agg	-1.5
aggression	-1.5
aggressiv	-1.5
aggressivitet	-1.5
agility	1.5
akta	-1.5
akter	-1.5
aktiv	-1.5
aktning	1.5
alienation	-1.5
alkoholist	1.5
allergi	-1.5
allergier	-1.5
allergisk	-1.5
allvaret	-1.5
allvarligt	-1.5
altruistiska	1.5
ambitioner	1.5
ambitiös	1.5
amulett	1.5
analfabeter	-1.5
anarki	-1.5
anarkism	-1.5
anarkist	-1.5
anbud	1.5
andlig	1.5
anfall	-1.5
anfalla	-1.5
angenäm	1.5
anger	-1.5
angrepp	-1.5
angripa	-1.5
angripare	-1.5
angripen	-1.5
anhängare	1.5
anklaga	-1.5
anklagar	-1.5
anklagelse	-1.5
anklagelser	-1.5
anmäla	-1.5
anmärkningar	-1.5
anmärkningsvärd	1.5
anmärkningsvärt	1.5
anrikning	1.5
ansedd	1.5
ansedda	1.5
anseende	1.5
anspråkslös	-1.5
anstränga	-1.5
ansträngande	-1.5
ansträngda	-1.5
ansträngning	1.5
anständigt	1.5
ansvar	-1.5
ansvarig	-1.5
antagonist	-1.5
antyda	1.5
anus	-1.5
användbar	1.5
apati	-1.5
apatiska	-1.5
arbeta	1.5
arbetade	1.5
arbete	1.5
arbetslös	-1.5
arbetslösa	-1.5
arg	-1.5
arga	-1.5
argbigga	-1.5
arkaisk	-1.5
arkaiska	-1.5
arrogans	-1.5
arrogant	-1.5
artig	1.5
artighet	1.5
artigt	1.5
askgrå	-1.5
attack	-1.5
attacker	-1.5
attackera	-1.5
attacks	-1.5
attraktion	1.5
attraktiv	1.5
auktoritär	-1.5
autentisk	1.5
autentiska	1.5
autonom	1.5
available	1.5
avbildning	-1.5
avbrott	-1.5
avbruten	-1.5
avbryta	-1.5
avbrytas	-1.5
avfall	-1.5
avfärda	-1.5
avföring	-1.5
avgaser	-1.5
avgick	-1.5
avgränsad	-1.5
avgång	-1.5
avgörande	1.5
avhjälpa	1.5
avhopp	-1.5
avleda	-1.5
avlida	-1.5
avliden	-1.5
avliva	-1.5
avlopp	-1.5
avsaknad	-1.5
avseende	1.5
avskaffa	-1.5
avsked	-1.5
avskeda	-1.5
avskild	-1.5
avskräcka	-1.5
avskräckande	-1.5
avsky	-1.5
avskyr	-1.5
avslag	-1.5
avslappnad	1.5
avslå	-1.5
avslöjande	1.5
avsmak	-1.5
avstå	-1.5
avståndstagande	-1.5
avta	-1.5
avtagande	-1.5
avtal	1.5
avtala	1.5
avträda	-1.5
avund	1.5
avverkning	-1.5
avvika	-1.5
avvikande	-1.5
avvikelse	-1.5
avvisa	-1.5
avvisade	-1.5
avvisande	-1.5
avvisar	-1.5
avväpna	-1.5
award	1.5
awards	1.5
ax	-1.5
back	1.5
bad	-1.5
bak	-1.5
bakhåll	-1.5
bakom	-1.5
bakomliggande	-1.5
bakre	-1.5
baksida	-1.5
bakslag	-1.5
bakåt	-1.5
balans	1.5
balansera	1.5
balanserad	1.5
banbrytande	1.5
band	-1.5
bandit	-1.5
bane	-1.5
bankrutt	-1.5
bar	-1.5
barbariska	-1.5
barmhärtig	1.5
barmhärtighet	1.5
barnslig	-1.5
bearbeta	1.5
bearbetad	-1.5
beautiful	1.5
bedragare	-1.5
bedrägeri	-1.5
bedrägerier	-1.5
bedrövligt	-1.5
bedövning	1.5
befordra	1.5
befria	1.5
befriat	1.5
befrielse	1.5
begriplig	1.5
begränsa	-1.5
begränsad	-1.5
begränsning	-1.5
begränsningar	-1.5
begå	-1.5
begåvad	1.5
begåvade	1.5
behag	1.5
behaga	1.5
behagar	1.5
behaglig	1.5
behövande	-1.5
beklagade	-1.5
beklagar	-1.5
bekräfta	1.5
bekräftar	1.5
bekräftelse	1.5
bekväm	1.5
bekvämlighet	1.5
bekvämt	1.5
bekymmer	-1.5
bekymrad	-1.5
bekänna	-1.5
bekännelse	-1.5
bekännelser	-1.5
belagt	-1.5
belasta	-1.5
belastad	-1.5
belastning	-1.5
belysa	1.5
belägenhet	-1.5
belägra	-1.5
belägring	-1.5
belåtenhet	1.5
belöna	1.5
belöning	1.5
bemästra	1.5
beprövad	1.5
beredd	1.5
berika	1.5
berusad	-1.5
beröm	1.5
berömd	1.5
berömda	1.5
berömmelse	1.5
berörda	-1.5
beröva	-1.5
besatthet	1.5
besegra	1.5
besegrade	1.5
beskatta	-1.5
beslutsam	1.5
besläktad	1.5
besparingar	1.5
bestraffa	-1.5
bestörtning	-1.5
besvikelse	-1.5
besviken	-1.5
besvär	-1.5
besvärande	-1.5
besvärlig	-1.5
besvärliga	-1.5
besätta	-1.5
beta	-1.5
bete	-1.5
betona	-1.5
betonar	-1.5
betoning	-1.5
betrakta	1.5
betrodd	1.5
bett	-1.5
better	1.5
betungande	-1.5
betydelsefull	1.5
betydelsefulla	1.5
betydelsefullt	1.5
betänkligheter	-1.5
beundra	1.5
beundran	1.5
beundrare	1.5
bevilja	-1.5
bevisa	1.5
bevisar	1.5
bias	-1.5
bidrag	1.5
bikt	-1.5
bildad	1.5
billig	1.5
billigare	1.5
billigaste	1.5
billigt	-1.5
bindande	-1.5
bisarr	-1.5
bisarra	-1.5
bita	-1.5
bitande	-1.5
bitter	-1.5
bitterhet	-1.5
bittert	-1.5
bla	-1.5
bland	-1.5
blanda	-1.5
blandad	-1.5
blanka	1.5
blek	-1.5
bli	-1.5
blind	-1.5
blinda	-1.5
blockera	-1.5
blockerad	-1.5
blockering	-1.5
blodbad	-1.5
blodig	-1.5
blom	1.5
blomma	1.5
blommar	1.5
blomning	1.5
blomstra	1.5
blomstrande	1.5
blond	1.5
bluff	-1.5
bly	1.5
blyg	-1.5
blygsam	1.5
blåmärken	-1.5
blåsa	-1.5
blöda	-1.5
blödning	-1.5
blödningar	-1.5
bo	-1.5
bojkott	-1.5
bojkotta	-1.5
bomb	-1.5
bomba	-1.5
bombardemang	-1.5
bombardera	-1.5
bondage	-1.5
bonus	1.5
bonusar	1.5
boom	1.5
borgar	1.5
borra	-1.5
borrning	-1.5
borst	-1.5
borta	-1.5
bortavaro	-1.5
bortse	-1.5
bortskämd	-1.5
borttaget	-1.5
bot	1.5
bota	1.5
botemedel	1.5
botten	-1.5
bra	1.5
brann	-1.5
brant	-1.5
break	-1.5
breaking	-1.5
briljant	1.5
brinna	-1.5
brinnande	1.5
brist	-1.5
brista	-1.5
bristande	-1.5
brister	-1.5
bristfällig	-1.5
broken	-1.5
brokig	-1.5
brott	-1.5
brottas	-1.5
brottning	-1.5
brottslig	-1.5
brottslighet	-1.5
brottsligt	-1.5
brottsling	-1.5
brunn	1.5
brus	-1.5
brutal	-1.5
brutalitet	-1.5
brutalt	-1.5
bruten	-1.5
brutto	-1.5
bry	-1.5
bryta	-1.5
brytas	-1.5
bryter	-1.5
brytning	-1.5
brytt	-1.5
bräcklig	-1.5
bränna	-1.5
bränning	-1.5
brännskador	-1.5
bränt	-1.5
brådskande	-1.5
bråk	-1.5
bråka	-1.5
bröt	-1.5
bug	-1.5
buggar	-1.5
buller	-1.5
bus	-1.5
busig	-1.5
byst	-1.5
byster	-1.5
byte	-1.5
bytet	-1.5
bärbar	1.5
bäst	1.5
bästa	1.5
bäste	1.5
bättre	1.5
bål	-1.5
bås	-1.5
böjd	-1.5
böjelse	-1.5
börda	-1.5
bördig	1.5
böter	1.5
cancer	-1.5
champion	1.5
charm	1.5
charmig	1.5
chips	1.5
chock	-1.5
chockad	-1.5
chockerande	-1.5
citron	-1.5
classic	1.5
clean	1.5
clear	1.5
cold	-1.5
collapse	-1.5
complex	-1.5
concern	-1.5
conflict	-1.5
cool	1.5
correct	1.5
crack	-1.5
creative	1.5
crime	-1.5
critical	-1.5
cynisk	-1.5
damage	-1.5
damm	-1.5
dark	-1.5
dead	-1.5
death	-1.5
dedikerad	1.5
defekt	-1.5
defekter	-1.5
defensiv	-1.5
deformerade	-1.5
degenererad	-1.5
degenererade	-1.5
degradering	-1.5
dekadens	-1.5
dela	-1.5
delad	-1.5
delaktig	-1.5
delikatess	1.5
delirium	-1.5
delning	-1.5
demon	-1.5
depression	-1.5
deprimerad	-1.5
desperat	-1.5
desperation	-1.5
despot	-1.5
dessvärre	-1.5
destruktiv	-1.5
destruktiva	-1.5
diarré	-1.5
die	-1.5
died	-1.5
dies	-1.5
diktator	-1.5
diktatoriska	-1.5
dilemma	-1.5
dimma	-1.5
din	-1.5
ding	-1.5
diplomatisk	1.5
dis	-1.5
diskriminerande	-1.5
diskriminering	-1.5
disorder	-1.5
dispyt	-1.5
dissident	-1.5
dissidenter	-1.5
dissonans	-1.5
distorsion	-1.5
distrahera	-1.5
divergerande	-1.5
diverse	-1.5
djup	1.5
djupgående	1.5
djupt	1.5
djärv	-1.5
djävul	-1.5
djävulen	-1.5
dockor	-1.5
doftande	1.5
dog	-1.5
dogmatisk	-1.5
dolk	-1.5
domedagen	-1.5
dominera	1.5
dominerade	1.5
dominerar	1.5
doom	-1.5
doppa	-1.5
dra	-1.5
drabbade	-1.5
drag	-1.5
dragen	-1.5
dragkraft	1.5
dragon	-1.5
drastisk	-1.5
drastiskt	-1.5
driva	1.5
druckit	-1.5
drunkna	-1.5
drunkning	-1.5
dränera	-1.5
dräpa	-1.5
dubbning	1.5
duktig	1.5
dum	-1.5
dumhet	-1.5
dumpa	-1.5
dumpade	-1.5
dumpar	-1.5
dunkel	-1.5
dunkla	-1.5
dust	-1.5
dvala	-1.5
dvärg	-1.5
dygd	1.5
dynamik	1.5
dynamisk	1.5
dyr	-1.5
dyra	-1.5
dyrbar	1.5
dyster	-1.5
dystra	-1.5
dämpa	-1.5
dämpad	-1.5
dålig	-1.5
dåligt	-1.5
dö	-1.5
död	-1.5
döda	-1.5
dödade	-1.5
dödande	-1.5
dödar	-1.5
dödlig	-1.5
dödligt	-1.5
dödläge	-1.5
dödsdömd	-1.5
döende	-1.5
döma	-1.5
dömd	-1.5
dör	-1.5
döv	-1.5
döva	-1.5
easy	1.5
effektiv	1.5
effektivisera	1.5
effektivitet	1.5
effektivt	1.5
efterföljande	1.5
efterkommande	1.5
efterlevande	1.5
eftersatt	-1.5
eftertryck	-1.5
efterträder	1.5
egen	1.5
egendomligt	-1.5
egennamn	1.5
egensinnig	-1.5
egensinniga	-1.5
egentlig	1.5
egoistisk	-1.5
ekonomisk	1.5
elak	-1.5
elakartad	-1.5
elastisk	1.5
elegans	1.5
elegant	1.5
eliminering	-1.5
elit	1.5
elände	-1.5
eländiga	-1.5
empati	1.5
enastående	1.5
energisk	1.5
engagera	1.5
engagerande	1.5
enhet	1.5
enhetlig	1.5
enkel	1.5
enkelt	1.5
enklare	1.5
enklaste	1.5
enorm	1.5
enorma	1.5
enough	1.5
ensam	-1.5
ensamhet	-1.5
entusiasm	1.5
entusiastisk	1.5
entusiastiskt	1.5
entydig	1.5
envisa	-1.5
envist	-1.5
enväldig	-1.5
epidemi	-1.5
erbjuda	1.5
erfaren	1.5
erhållas	1.5
erkänna	-1.5
erkännande	-1.5
erosion	-1.5
error	-1.5
etisk	1.5
eufori	1.5
evighet	1.5
evigt	1.5
evil	-1.5
exakt	1.5
exakthet	1.5
excentricitet	-1.5
excentrisk	-1.5
exceptionell	1.5
exceptionellt	1.5
exemplar	1.5
exil	-1.5
expansiv	1.5
expansiva	1.5
exploatera	-1.5
explodera	-1.5
explosiv	-1.5
expropriation	-1.5
extas	1.5
extra	1.5
extraordinär	1.5
extraordinära	1.5
extravaganta	-1.5
extremism	-1.5
extremister	-1.5
fabrik	1.5
failure	-1.5
fair	1.5
faith	1.5
fall	-1.5
falla	-1.5
fallande	-1.5
fallen	-1.5
faller	-1.5
fallit	-1.5
false	-1.5
falsk	-1.5
falska	-1.5
falskeligen	-1.5
falskt	-1.5
fame	1.5
famous	1.5
fanatiker	-1.5
fanatisk	-1.5
fanatism	-1.5
fans	1.5
fantastisk	1.5
fantastiska	1.5
fantastiskt	1.5
fara	-1.5
farbar	1.5
farbara	1.5
farhågor	-1.5
farlig	-1.5
farligt	-1.5
fars	-1.5
fart	1.5
fasa	-1.5
fasansfulla	-1.5
fascination	1.5
fascinerande	1.5
fascism	-1.5
fascismen	-1.5
fascist	-1.5
fascistisk	-1.5
fascistiska	-1.5
fashionabla	1.5
fast	1.5
fasta	1.5
fastare	1.5
faster	1.5
fasthet	1.5
fastna	-1.5
fastnat	-1.5
fat	-1.5
fattas	-1.5
fattig	-1.5
fattigaste	-1.5
fattigdom	-1.5
favorit	1.5
fear	-1.5
feat	1.5
feber	-1.5
feg	-1.5
fejd	-1.5
fel	-1.5
felaktig	-1.5
felaktiga	-1.5
felaktigheter	-1.5
felaktigt	-1.5
felande	-1.5
felfri	1.5
felfritt	1.5
felslut	-1.5
fertil	1.5
fest	1.5
fet	-1.5
fett	-1.5
fiasko	-1.5
fiction	-1.5
fiende	-1.5
fiendens	-1.5
fiender	-1.5
fiendskap	-1.5
fientlig	-1.5
fientlighet	-1.5
fientligheter	-1.5
fiktion	-1.5
fiktiv	-1.5
fiktiva	-1.5
fin	1.5
fina	1.5
finare	1.5
finaste	1.5
fine	1.5
finish	1.5
finkornig	1.5
fint	1.5
firande	1.5
