Bleik	-1.5
Gratulerer	1.5
Kjemisk	-1.5
abort	-1.5
absurd	-1.5
adekvat	1.5
advarsel	-1.5
advarte	-1.5
affinitet	1.5
aggresjon	-1.5
aggressiv	-1.5
aggressive	-1.5
aggressivitet	-1.5
agility	1.5
agn	-1.5
aktelse	1.5
akterenden	-1.5
alarm	-1.5
allergi	-1.5
allergier	-1.5
allergisk	-1.5
allsidig	1.5
allsidighet	1.5
alminnelig	-1.5
alvor	1.5
alvorlighetsgrad	-1.5
ambisiøs	1.5
ambisjoner	1.5
ambivalent	-1.5
analfabet	-1.5
anarki	-1.5
anarkisme	-1.5
anarkist	-1.5
anbefale	1.5
anbefaler	1.5
anbefales	1.5
anbefaling	1.5
anbefalinger	1.5
anbud	1.5
anerkjennende	1.5
anerkjente	1.5
anger	-1.5
angre	-1.5
angrep	-1.5
angrer	-1.5
angret	-1.5
angripe	-1.5
angst	-1.5
anklage	-1.5
anklager	-1.5
anløpe	-1.5
annektere	1.5
annullere	-1.5
anspent	-1.5
anstendig	1.5
anstrengende	-1.5
anstrengt	-1.5
ansvar	-1.5
antagonist	-1.5
antiluftskyts	-1.5
apati	-1.5
apokalypse	-1.5
apokalyptisk	-1.5
appellere	1.5
applaus	1.5
appropriate	1.5
arbeid	1.5
arbeide	1.5
arbeidet	1.5
arbeidsledig	-1.5
arbeidsom	1.5
argumentere	-1.5
arkaisk	-1.5
arr	-1.5
arroganse	-1.5
arrogant	-1.5
artig	-1.5
asketiske	-1.5
atrofi	-1.5
attraktiv	1.5
autentisk	1.5
autokratiske	-1.5
autonome	1.5
autoritativ	1.5
autoritær	-1.5
available	1.5
avanserte	1.5
avbrudd	-1.5
avbrutt	-1.5
avbryte	-1.5
avfall	-1.5
avføring	-1.5
avgjørende	1.5
avgrensa	-1.5
avgrense	1.5
avgrenset	-1.5
avgrunnen	-1.5
avhengig	-1.5
avhengige	-1.5
avkortet	-1.5
avlytting	-1.5
avløp	-1.5
avskaffe	-1.5
avskrekke	-1.5
avskrekkende	-1.5
avsky	-1.5
avskydde	-1.5
avskyelig	-1.5
avslag	-1.5
avslappet	1.5
avslå	-1.5
avstemming	1.5
avsverge	-1.5
avta	-1.5
avtagende	-1.5
avtar	-1.5
avveie	-1.5
avvik	-1.5
avvikende	-1.5
avviker	-1.5
avviklet	-1.5
avvise	-1.5
avvisende	-1.5
avviser	-1.5
avvisning	-1.5
avvist	-1.5
avvæpne	-1.5
award	1.5
awards	1.5
ax	-1.5
bad	-1.5
bakholdsangrep	-1.5
bakover	-1.5
balanserte	1.5
banal	-1.5
bane	-1.5
banebrytende	1.5
banke	-1.5
bankerott	-1.5
banning	-1.5
barbar	-1.5
barbarisk	-1.5
barbariske	-1.5
barmhjertig	1.5
barnslig	-1.5
bastard	-1.5
beautiful	1.5
bedra	-1.5
bedrag	-1.5
bedrager	-1.5
bedrageri	-1.5
bedre	1.5
befri	1.5
begavet	1.5
begeistret	1.5
begeistring	1.5
begrense	-1.5
begrenset	-1.5
begrensning	-1.5
begrensninger	-1.5
begrunnet	1.5
begunstiget	1.5
behagelig	1.5
beherske	1.5
behersket	1.5
bekk	-1.5
beklagelig	-1.5
beklagelse	-1.5
beklager	-1.5
bekreftelse	1.5
bekreftende	1.5
bekrefter	1.5
bekreftes	1.5
bekymre	-1.5
bekymret	-1.5
bekymring	-1.5
bekymringer	-1.5
belastning	-1.5
beleilig	1.5
beleire	-1.5
beleiring	-1.5
belyse	1.5
belønne	1.5
bemerkelsesverdig	1.5
benekte	-1.5
benekter	-1.5
benektet	-1.5
benådning	1.5
beredt	1.5
berike	1.5
berikelse	1.5
berolige	1.5
beroligende	1.5
berserk	-1.5
beryktede	-1.5
beryktet	-1.5
berømmelse	1.5
berømt	1.5
berøvet	-1.5
besatt	-1.5
beseire	1.5
beseiret	1.5
besettelse	1.5
beskjeden	1.5
beskjedenhet	1.5
beskylde	-1.5
beskylder	-1.5
beskyldninger	-1.5
beskytte	1.5
beskyttelse	1.5
beskyttende	1.5
best	1.5
beste	1.5
bestikkelser	-1.5
bestyrtelse	-1.5
betatt	1.5
betenkeligheter	-1.5
betennelse	-1.5
betoning	-1.5
betrakte	1.5
betraktning	1.5
better	1.5
betydelig	1.5
betydningsfull	1.5
beundre	1.5
beundrer	1.5
beundring	1.5
beundringsverdig	1.5
beviser	1.5
beæret	1.5
bias	-1.5
bidrag	1.5
billigere	1.5
billigste	1.5
bisarre	-1.5
bistand	1.5
bitende	-1.5
bitter	-1.5
bitterhet	-1.5
bittert	-1.5
blakk	-1.5
bland	-1.5
blanda	-1.5
blande	-1.5
blandet	-1.5
blasfemi	-1.5
blasfemisk	-1.5
blek	-1.5
blemmer	-1.5
blendende	1.5
blid	-1.5
blind	-1.5
blindvei	-1.5
blodbad	-1.5
blodig	-1.5
blodtørstige	-1.5
blokkering	-1.5
blomstre	1.5
blomstrende	1.5
blottet	-1.5
bly	1.5
blåmerker	-1.5
blåse	-1.5
blø	-1.5
blødning	-1.5
blør	-1.5
bløt	1.5
boikotte	-1.5
bomb	-1.5
bombardement	-1.5
bombardere	-1.5
bombe	-1.5
bonus	1.5
bonuser	1.5
boom	1.5
bore	-1.5
bores	-1.5
boring	-1.5
bortfaller	-1.5
bortfalt	-1.5
bortgang	-1.5
bortkastet	-1.5
boss	-1.5
bot	1.5
bra	1.5
brakke	1.5
brannskader	-1.5
bratt	-1.5
break	-1.5
breaking	-1.5
bremse	-1.5
bremset	-1.5
brenne	-1.5
brenning	-1.5
brent	-1.5
briljant	1.5
brilliant	1.5
bris	1.5
broken	-1.5
brudd	-1.5
brukbare	1.5
brutal	-1.5
brutalitet	-1.5
brutalt	-1.5
brutt	-1.5
brutto	-1.5
bry	-1.5
bryte	-1.5
brå	-1.5
brått	-1.5
brønn	1.5
brøt	-1.5
bug	-1.5
bugs	-1.5
