Bonus	1.5
Terror	-1.5
Virus	-1.5
abuse	-1.5
advanced	1.5
advantage	1.5
ambiguous	-1.5
ambitious	1.5
anarchist	-1.5
angel	1.5
appeal	1.5
appropriate	1.5
approval	1.5
assault	-1.5
attack	-1.5
available	1.5
award	1.5
awards	1.5
awesome	1.5
ax	-1.5
bad	-1.5
bash	-1.5
beautiful	1.5
beauty	1.5
best	1.5
better	1.5
bitter	-1.5
blind	-1.5
bloom	1.5
blossom	1.5
blow	-1.5
bomb	-1.5
bonus	1.5
break	-1.5
bright	1.5
brilliant	1.5
broken	-1.5
bug	-1.5
cancer	-1.5
capability	1.5
cave	-1.5
classic	1.5
clean	1.5
clear	1.5
cloud	-1.5
coarse	-1.5
cold	-1.5
collapse	-1.5
comfort	1.5
compact	1.5
complex	-1.5
comprehensive	1.5
conflict	-1.5
cons	-1.5
conspiracy	-1.5
cool	1.5
correct	1.5
crash	-1.5
crazy	-1.5
crime	-1.5
crisis	-1.5
critical	-1.5
criticism	-1.5
cry	-1.5
curses	-1.5
cute	1.5
damage	-1.5
dark	-1.5
darkness	-1.5
dead	-1.5
death	-1.5
debt	-1.5
delay	-1.5
desert	-1.5
destroyer	-1.5
devil	-1.5
die	-1.5
died	-1.5
dim	-1.5
din	-1.5
dire	-1.5
disaster	-1.5
disorder	-1.5
dispute	-1.5
doubt	-1.5
dump	-1.5
dust	-1.5
dynamic	1.5
easy	1.5
effective	1.5
enemy	-1.5
enough	1.5
error	-1.5
everlasting	1.5
evil	-1.5
expired	-1.5
fail	-1.5
failed	-1.5
failure	-1.5
fair	1.5
faith	1.5
fall	-1.5
fallacy	-1.5
false	-1.5
famous	1.5
fast	1.5
fat	-1.5
fatty	-1.5
fault	-1.5
fear	-1.5
feat	1.5
fever	-1.5
fiction	-1.5
fine	1.5
fool	-1.5
fortune	1.5
fragile	-1.5
free	1.5
freedom	1.5
friendly	1.5
fuck	-1.5
fun	1.5
garbage	-1.5
gem	1.5
genius	1.5
glee	1.5
glory	1.5
gold	1.5
golden	1.5
good	1.5
grand	1.5
great	1.5
greatest	1.5
hack	-1.5
happiness	1.5
happy	1.5
hard	-1.5
harmony	1.5
heaven	1.5
heavenly	1.5
hell	-1.5
hero	1.5
hollow	-1.5
holy	1.5
honor	1.5
hot	1.5
ideal	1.5
idol	1.5
illusion	-1.5
imaginary	-1.5
important	1.5
improve	1.5
incorrect	-1.5
infection	-1.5
inferior	-1.5
injury	-1.5
instrumental	1.5
integral	1.5
integrated	1.5
intelligence	1.5
invalid	-1.5
issue	-1.5
issues	-1.5
jam	-1.5
joke	-1.5
joy	1.5
kill	-1.5
killer	-1.5
lag	-1.5
lazy	-1.5
lead	1.5
leading	1.5
led	1.5
liability	-1.5
liberty	1.5
lie	-1.5
like	1.5
limit	-1.5
limited	-1.5
logical	1.5
lose	-1.5
loss	-1.5
lost	-1.5
love	1.5
lover	1.5
loves	1.5
loving	1.5
magic	1.5
massacre	-1.5
master	1.5
merry	1.5
miss	-1.5
modern	1.5
monster	-1.5
murder	-1.5
negative	-1.5
nice	1.5
noble	1.5
noise	-1.5
object	-1.5
odd	-1.5
overture	1.5
pain	-1.5
pan	-1.5
peace	1.5
peach	1.5
perfect	1.5
pleasure	1.5
plot	-1.5
poor	-1.5
popular	1.5
portable	1.5
positive	1.5
pretty	1.5
pride	1.5
prison	-1.5
prize	1.5
problem	-1.5
problems	-1.5
progress	1.5
progressive	1.5
promise	1.5
promoter	1.5
proper	1.5
protect	1.5
protection	1.5
proud	1.5
pure	1.5
quiet	1.5
radical	-1.5
rail	-1.5
rapid	1.5
ready	1.5
reject	-1.5
reliable	1.5
resignation	-1.5
resistance	-1.5
respect	1.5
restored	1.5
restrict	-1.5
revert	-1.5
rich	1.5
right	1.5
risk	-1.5
rot	-1.5
rough	-1.5
rue	-1.5
sad	-1.5
safe	1.5
saint	1.5
shark	-1.5
sharp	1.5
shine	1.5
shock	-1.5
significant	1.5
sin	-1.5
slave	-1.5
sloth	-1.5
slow	-1.5
smart	1.5
smile	1.5
smoke	-1.5
soft	1.5
solid	1.5
sorry	-1.5
spiritual	1.5
split	-1.5
stable	1.5
static	-1.5
strain	-1.5
strange	-1.5
stress	-1.5
strike	-1.5
strong	1.5
stupid	-1.5
success	1.5
super	1.5
superior	1.5
support	1.5
supported	1.5
survival	1.5
sweet	1.5
syndrome	-1.5
tank	-1.5
tender	1.5
terrorism	-1.5
thank	1.5
top	1.5
tout	-1.5
transparent	1.5
trap	-1.5
trick	-1.5
trump	1.5
trust	1.5
undefined	-1.5
unity	1.5
unknown	-1.5
useful	1.5
variety	1.5
vent	-1.5
vice	-1.5
virus	-1.5
warning	-1.5
weak	-1.5
wedge	-1.5
welcome	1.5
well	1.5
wild	-1.5
win	1.5
wise	1.5
won	1.5
wonder	1.5
wonderful	1.5
work	1.5
works	1.5
wrong	-1.5
アイロニー	-1.5
アウトサイダー	-1.5
アクセル	-1.5
アグレッシブ	-1.5
アシスト	1.5
アジャイル	1.5
アタック	-1.5
アップグレード	1.5
アドバンス	1.5
アドバンテージ	1.5
アナキズム	-1.5
アナーキスト	-1.5
アナーキズム	-1.5
アナーキー	-1.5
アピール	1.5
アブノーマル	-1.5
アホ	-1.5
アメニティ	1.5
アラーム	-1.5
アルカイック	-1.5
アルメリア	1.5
アレルギー	-1.5
アンダーカット	-1.5
アンドゥ	-1.5
イノベーション	1.5
イライラ	-1.5
イラクサ	-1.5
インストルメンタル	1.5
インスパイア	1.5
インスピレーション	1.5
インテグラル	1.5
インテリジェンス	1.5
インテリジェント	1.5
インビジブル	-1.5
インピーダンス	-1.5
インベーダー	-1.5
ウィナー	1.5
ウィルス	-1.5
ウイルス	-1.5
ウェッジ	-1.5
ウォン	1.5
エキサイティング	1.5
エキサイト	1.5
エキセントリック	-1.5
エクスタシー	1.5
エクスプロイト	-1.5
エクセル	1.5
エスケープ	-1.5
エッチ	-1.5
エネルギッシュ	1.5
エラー	-1.5
エリート	1.5
エレガンス	1.5
エレガント	1.5
エンジョイ	1.5
エンゼル	1.5
エンパワーメント	1.5
オアシス	1.5
オタク	1.5
オッサン	-1.5
オブジェクト	-1.5
オベーション	1.5
オマージュ	1.5
オーセンティック	1.5
オーバー	1.5
オーバーヒート	-1.5
オーバーラン	-1.5
オーバーロード	-1.5
カオス	-1.5
カッコイイ	-1.5
カノジョ	1.5
カバー	1.5
カモ	-1.5
カラフル	1.5
カリスマ	1.5
カンニング	-1.5
ガイダンス	1.5
ガフ	-1.5
ガラガラ	-1.5
ガラクタ	-1.5
キラー	-1.5
キル	-1.5
ギミック	-1.5
ギャングスター	-1.5
クイナ	-1.5
クサ	-1.5
クサリヘビ	-1.5
クズ	-1.5
クソ	-1.5
クライシス	-1.5
クラウド	-1.5
クラシック	1.5
クラック	-1.5
クラッシュ	-1.5
クリア	1.5
クリティカル	-1.5
クリーナー	1.5
クリープ	-1.5
クリーン	1.5
クレイジー	-1.5
クレージー	-1.5
クール	1.5
グラインド	-1.5
グラマラス	1.5
グリッター	1.5
グリッチ	-1.5
グレート	1.5
グロ	-1.5
グロス	-1.5
グロテスク	-1.5
グロー	1.5
グーグー	-1.5
ゲイン	1.5
ゲットー	-1.5
コイ	-1.5
コヒーレント	1.5
コミカル	-1.5
コミットメント	1.5
コンタミネーション	-1.5
コンパクト	1.5
コンビニエンス	1.5
コンフリクト	-1.5
コンプレックス	-1.5
コールド	-1.5
ゴシップ	-1.5
ゴミ	-1.5
ゴージャス	1.5
ゴールデン	1.5
ゴールド	1.5
サイコー	-1.5
サイレント	1.5
サグ	-1.5
サッカー	-1.5
サック	-1.5
サバイバル	1.5
サボタージュ	-1.5
サポーター	1.5
サポート	1.5
サメ	-1.5
サワー	-1.5
サンク	-1.5
シェーク	-1.5
シチュー	-1.5
シック	1.5
シニカル	-1.5
シャルム	1.5
シャープ	1.5
シュラウド	-1.5
ショッキング	-1.5
ショック	-1.5
シンク	-1.5
シンドローム	-1.5
シンナー	1.5
シンプル	1.5
シームレス	1.5
ジェットコースター	-1.5
ジェノサイド	-1.5
ジェラシー	-1.5
ジッタ	-1.5
ジッター	-1.5
ジャム	-1.5
ジャンク	-1.5
ジャーキー	-1.5
ジャーク	-1.5
ジョイフル	1.5
ジョーカー	-1.5
ジョーク	-1.5
ジレンマ	-1.5
スカッシュ	-1.5
スキニー	-1.5
スキャンダラス	-1.5
スキャンダル	-1.5
スキル	1.5
スクラッチ	-1.5
スクラップ	-1.5
スクランブル	-1.5
スクリーンセーバー	1.5
スケープゴート	-1.5
スタイリッシュ	1.5
スタック	-1.5
スタン	-1.5
スタント	-1.5
スターク	-1.5
